"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SRP14",4.00142712742827e-17,0.211933653099856,0.978,0.898,8.02286139049369e-13
"PSME2",3.12604457826957e-16,0.294135363376526,0.88,0.752,6.26771937943049e-12
"FCER1G",3.94151447563343e-16,0.22825840969386,0.993,0.966,7.90273652364503e-12
"BCAP31",4.53032524098534e-16,0.21119178090654,0.923,0.755,9.08330210817561e-12
"GSTO1",5.322881764935e-16,0.250315272074948,0.985,0.92,1.06723779386947e-11
"FCGR3A",6.23893058155841e-16,0.238484822080871,0.919,0.749,1.25090558160246e-11
"LIPA",1.49229195897767e-15,0.204111367361388,0.83,0.629,2.99204537775023e-11
"VAMP5",1.73315834443982e-15,0.311496688159917,0.48,0.306,3.47498248060184e-11
"H2AFJ",2.53152233376624e-15,0.213673936148469,0.672,0.463,5.07570227920131e-11
"CA2",5.10491033552061e-15,0.453423742757981,0.219,0.113,1.02353452227188e-10
"JUN",3.46562232148208e-14,0.233935867752339,0.771,0.552,6.94857275457158e-10
"TUBA1C",2.14401941830416e-12,0.214575445945324,0.786,0.594,4.29875893369984e-08
"CD14",7.99627779949378e-11,0.360044639009772,0.894,0.792,1.6032536987985e-06
"MGST1",6.60859472485796e-10,0.216886570847611,0.622,0.458,1.32502324233402e-05
"DDIT3",2.00677997333627e-08,0.253565923833053,0.283,0.177,0.000402359384653923
"WARS",8.13905375646029e-08,0.201266315981003,0.567,0.412,0.00163188027817029
