"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","6/166","86/18866",0.000111439595154755,0.00287869184297991,0.00212082992921438,"CD74/HCAR2/LGALS3/IRS2/PRELID1/DOCK8",6
"GO:0030099","GO:0030099","myeloid cell differentiation","13/166","431/18866",0.000117540526040292,0.00300965610097905,0.00221731574053847,"C1QC/PPARG/CD74/INHBA/CD81/B2M/TYROBP/LGALS3/THBS1/HLA-DRB1/DNASE2/KAT8/LYAR",13
"GO:0016125","GO:0016125","sterol metabolic process","8/166","169/18866",0.000127578878581113,0.00323828475285452,0.00238575422371821,"CAT/SCD/LIMA1/ABCG1/APOC1/SOD1/POR/APOL1",8
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","5/166","56/18866",0.000131991939753592,0.00332141786328219,0.00244700120613964,"CD74/LGALS3/IRS2/PRELID1/DOCK8",5
"GO:0015850","GO:0015850","organic hydroxy compound transport","10/166","268/18866",0.000134756051849907,0.00336199072948613,0.0024768926129497,"PPARG/LAMTOR1/RBP4/LIMA1/SELENOM/TSPO/ABCG1/APOC1/LRP1/MFSD10",10
"GO:0001906","GO:0001906","cell killing","8/166","172/18866",0.000144064708553669,0.00356377020566237,0.00262555039763734,"CAMP/HLA-B/CTSC/LYZ/B2M/TYROBP/HLA-F/APOL1",8
"GO:0006909","GO:0006909","phagocytosis","12/166","382/18866",0.000148257679045051,0.00361703644892944,0.00266479344590355,"MARCO/PPARG/AIF1/C2/TYROBP/PYCARD/THBS1/SOD1/LRP1/NCF4/PECAM1/LYAR",12
"GO:0006633","GO:0006633","fatty acid biosynthetic process","8/166","173/18866",0.000149935392367407,0.00361703644892944,0.00266479344590355,"MGLL/CD74/GSTP1/SCD/APOC1/LPL/AKR1C3/ALOX5",8
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","8/166","173/18866",0.000149935392367407,0.00361703644892944,0.00266479344590355,"PPARG/AIF1/GSTP1/PDGFD/IGF1/COMT/THBS1/TCF7L2",8
"GO:0048659","GO:0048659","smooth muscle cell proliferation","8/166","175/18866",0.000162269307684867,0.00388249269780431,0.0028603640690266,"PPARG/AIF1/GSTP1/PDGFD/IGF1/COMT/THBS1/TCF7L2",8
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","5/166","59/18866",0.000169359591095347,0.00401919224721397,0.0029610752640804,"CD74/GSTP1/SCD/AKR1C3/ALOX5",5
"GO:0050863","GO:0050863","regulation of T cell activation","11/166","332/18866",0.000177445960573314,0.00417713515252826,0.00307743716002785,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/LGALS3/SOD1/HLA-DRB1/PRELID1/DOCK8",11
"GO:0034308","GO:0034308","primary alcohol metabolic process","6/166","94/18866",0.000182150217824391,0.00421654431603079,0.00310647122758367,"RBP4/GPD1/IGF1/ALDH2/AKR1C3/PNPLA2",6
"GO:0006956","GO:0006956","complement activation","8/166","178/18866",0.000182328003823283,0.00421654431603079,0.00310647122758367,"C1QA/C1QC/C1QB/C8B/C2/CD81/SERPING1/CFD",8
"GO:0050994","GO:0050994","regulation of lipid catabolic process","5/166","60/18866",0.000183453623890343,0.00421654431603079,0.00310647122758367,"ABHD5/HCAR2/IRS2/APOC1/PNPLA2",5
"GO:0002920","GO:0002920","regulation of humoral immune response","7/166","134/18866",0.000185163917801581,0.00422260528174075,0.00311093654661703,"C1QA/C1QC/C1QB/C8B/C2/CD81/SERPING1",7
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","13/166","456/18866",0.000204547937467324,0.00462849170129549,0.00340996684003054,"PPARG/CD74/TMSB4X/SCD/GPD1/IGF1/COMT/ABCG1/IRS2/APOC1/SOD1/POR/AKR1C3",13
"GO:0006979","GO:0006979","response to oxidative stress","13/166","458/18866",0.000213434784221258,0.00463753956890066,0.00341663271100919,"TXNIP/AIF1/CAT/GSTP1/PDGFD/PDLIM1/HP/PRDX5/SOD1/MSRB2/NCF4/AKR1C3/ALOX5",13
"GO:0030888","GO:0030888","regulation of B cell proliferation","5/166","62/18866",0.000214310020209767,0.00463753956890066,0.00341663271100919,"CD74/CD81/TYROBP/IRS2/BST1",5
"GO:0045824","GO:0045824","negative regulation of innate immune response","5/166","62/18866",0.000214310020209767,0.00463753956890066,0.00341663271100919,"PPARG/HLA-B/SERPING1/GRN/HLA-F",5
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","6/166","97/18866",0.000216328284296982,0.00463753956890066,0.00341663271100919,"GSTP1/CARD16/IGF1/TYROBP/PYCARD/LPL",6
"GO:0050764","GO:0050764","regulation of phagocytosis","6/166","97/18866",0.000216328284296982,0.00463753956890066,0.00341663271100919,"PPARG/C2/PYCARD/SOD1/LRP1/LYAR",6
"GO:0051047","GO:0051047","positive regulation of secretion","11/166","340/18866",0.00021797222337976,0.00463753956890066,0.00341663271100919,"INHBA/RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/HLA-F/TCF7L2",11
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","8/166","183/18866",0.000220268953322701,0.00463753956890066,0.00341663271100919,"INHBA/CTSC/UBB/PYCARD/THBS1/SOD1/TNFSF12/FAM162A",8
"GO:0006638","GO:0006638","neutral lipid metabolic process","7/166","138/18866",0.000221967283284515,0.00463753956890066,0.00341663271100919,"ABHD5/MGLL/FABP4/CAT/APOC1/LPL/PNPLA2",7
"GO:0006639","GO:0006639","acylglycerol metabolic process","7/166","138/18866",0.000221967283284515,0.00463753956890066,0.00341663271100919,"ABHD5/MGLL/FABP4/CAT/APOC1/LPL/PNPLA2",7
"GO:0098754","GO:0098754","detoxification","7/166","138/18866",0.000221967283284515,0.00463753956890066,0.00341663271100919,"MGST3/CAT/GSTP1/HP/PRDX5/SOD1/SELENOW",7
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","9/166","233/18866",0.000226267662186109,0.00463753956890066,0.00341663271100919,"CD74/GSTP1/IGF1/LGALS3/THBS1/ACKR3/UNC5B/PRELID1/TCF7L2",9
"GO:0001771","GO:0001771","immunological synapse formation","3/166","14/18866",0.000226760061250151,0.00463753956890066,0.00341663271100919,"CD81/LGALS3/DOCK8",3
"GO:0010872","GO:0010872","regulation of cholesterol esterification","3/166","14/18866",0.000226760061250151,0.00463753956890066,0.00341663271100919,"LAMTOR1/ABCG1/APOC1",3
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","6/166","98/18866",0.000228778930428809,0.00463753956890066,0.00341663271100919,"PPARG/HLA-B/SERPING1/CARD16/GRN/HLA-F",6
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","6/166","98/18866",0.000228778930428809,0.00463753956890066,0.00341663271100919,"SCD/TSPO/ABCG1/SOD1/POR/AKR1C3",6
"GO:0002683","GO:0002683","negative regulation of immune system process","13/166","463/18866",0.000237115360015142,0.00477337748885656,0.00351670911441696,"C1QC/PPARG/CD74/HLA-B/INHBA/SERPING1/GRN/TYROBP/LGALS3/THBS1/HLA-DRB1/BST2/HLA-F",13
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","6/166","99/18866",0.00024178711587582,0.00483408624138026,0.00356143531171088,"RBP4/IRS2/LRP1/HLA-DRB1/GLUL/TCF7L2",6
"GO:0046686","GO:0046686","response to cadmium ion","5/166","64/18866",0.000248967559998687,0.00494378440568821,0.00364225367044266,"CAT/B2M/CYB5A/SOD1/AKR1C3",5
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","7/166","142/18866",0.000264456770481242,0.00521587373672126,0.0038427111101933,"CD74/AIF1/PDGFD/PYCARD/LGALS3/THBS1/DOCK8",7
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","4/166","36/18866",0.000273367886476085,0.00535544201760868,0.00394553579703739,"PPARG/CD81/ABCG1/LPL",4
"GO:0031667","GO:0031667","response to nutrient levels","13/166","473/18866",0.000291298938288492,0.00566867733909404,0.0041763068836729,"IGFBP2/PPARG/C2/CAT/GSTP1/COMT/TSPO/SOD1/GLUL/LPL/POR/FOLR1/AKR1C3",13
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/166","103/18866",0.000299751369313428,0.00579453143725758,0.00426902786690368,"CD74/PYCARD/HLA-DRA/HLA-DRB1/HLA-DQB1/HLA-DQA2",6
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","4/166","37/18866",0.000304414386156706,0.00580774897510735,0.00427876567539147,"GSTP1/TYROBP/SOD1/BST1",4
"GO:0097242","GO:0097242","amyloid-beta clearance","4/166","37/18866",0.000304414386156706,0.00580774897510735,0.00427876567539147,"MARCO/MME/LRPAP1/LRP1",4
"GO:0051222","GO:0051222","positive regulation of protein transport","11/166","354/18866",0.000307800857944643,0.00583422535285982,0.00429827172099047,"CD81/RBP4/IGF1/HCAR2/ABCG1/IRS2/EDEM2/LRP1/HLA-DRB1/GLUL/TCF7L2",11
"GO:0033002","GO:0033002","muscle cell proliferation","9/166","244/18866",0.000318004983894775,0.00598875192250869,0.00441211668656723,"PPARG/AIF1/GSTP1/PDGFD/RBP4/IGF1/COMT/THBS1/TCF7L2",9
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","11/166","357/18866",0.00033064736853522,0.00618288718963351,0.00455514272314645,"IGFBP2/CD74/AIF1/CD81/IGF1/TYROBP/PYCARD/IRS2/BST1/HLA-F/DOCK8",11
"GO:0030301","GO:0030301","cholesterol transport","6/166","105/18866",0.000332549944766174,0.00618288718963351,0.00455514272314645,"LAMTOR1/LIMA1/TSPO/ABCG1/APOC1/LRP1",6
"GO:0042098","GO:0042098","T cell proliferation","8/166","195/18866",0.000338284062745998,0.00624969100731373,0.0046043593616927,"IGFBP2/AIF1/CD81/IGF1/PYCARD/LGALS3/HLA-DRB1/DOCK8",8
"GO:0032611","GO:0032611","interleukin-1 beta production","6/166","106/18866",0.000349969777158451,0.00638680577663013,0.00470537646333653,"GSTP1/CARD16/IGF1/TYROBP/PYCARD/LPL",6
"GO:0050728","GO:0050728","negative regulation of inflammatory response","8/166","196/18866",0.000350081851408298,0.00638680577663013,0.00470537646333653,"PPARG/GSTP1/IGF1/GRN/PYCARD/SOD1/HLA-DRB1/ALOX5",8
"GO:0009749","GO:0009749","response to glucose","8/166","197/18866",0.000362213055328356,0.00656708017704019,0.00483819072923067,"TXNIP/THBS1/IRS2/LRP1/HLA-DRB1/GLUL/LPL/TCF7L2",8
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","6/166","107/18866",0.000368096052541408,0.00663254553931093,0.00488642128227484,"GSTP1/IGF1/LGALS3/THBS1/UNC5B/TCF7L2",6
"GO:0032374","GO:0032374","regulation of cholesterol transport","5/166","70/18866",0.00037880613443184,0.00678365095954933,0.00499774577103164,"LAMTOR1/TSPO/ABCG1/APOC1/LRP1",5
"GO:0071887","GO:0071887","leukocyte apoptotic process","6/166","108/18866",0.000386948688899852,0.00688721477377237,0.00507404474597175,"CD74/HCAR2/LGALS3/IRS2/PRELID1/DOCK8",6
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","11/166","367/18866",0.000417396251137874,0.00738411913376639,0.00544013104353861,"MGST3/MGLL/CD74/GSTP1/SCD/APOC1/GLUL/LPL/APIP/AKR1C3/ALOX5",11
"GO:0016053","GO:0016053","organic acid biosynthetic process","11/166","368/18866",0.000427035069463937,0.00748314653390496,0.00551308788834238,"MGST3/MGLL/CD74/GSTP1/SCD/APOC1/GLUL/LPL/APIP/AKR1C3/ALOX5",11
"GO:0009746","GO:0009746","response to hexose","8/166","202/18866",0.000428121093238139,0.00748314653390496,0.00551308788834238,"TXNIP/THBS1/IRS2/LRP1/HLA-DRB1/GLUL/LPL/TCF7L2",8
"GO:0045861","GO:0045861","negative regulation of proteolysis","11/166","369/18866",0.000436860106082152,0.0075904443431774,0.00559213782409672,"SERPING1/CARD16/ITIH5/SERPINA1/THBS1/PRDX5/LRP1/POR/BST2/CSTA/SERPINB6",11
"GO:0060326","GO:0060326","cell chemotaxis","10/166","311/18866",0.000442796595056186,0.00760413405887266,0.00560222350202011,"CD74/AIF1/TMSB4X/GSTP1/PDGFD/LGALS3/THBS1/ACKR3/BST1/ALOX5",10
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","11/166","370/18866",0.000446874196026323,0.00760413405887266,0.00560222350202011,"CD81/RBP4/IGF1/HCAR2/ABCG1/IRS2/EDEM2/LRP1/HLA-DRB1/GLUL/TCF7L2",11
"GO:0032652","GO:0032652","regulation of interleukin-1 production","6/166","111/18866",0.00044806819394522,0.00760413405887266,0.00560222350202011,"GSTP1/CARD16/IGF1/TYROBP/PYCARD/LPL",6
"GO:0034440","GO:0034440","lipid oxidation","6/166","111/18866",0.00044806819394522,0.00760413405887266,0.00560222350202011,"PPARG/ECH1/IRS2/ECHDC1/POR/ALOX5",6
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","4/166","41/18866",0.000454185683187437,0.0076633988972493,0.00564588591878268,"CD74/CD81/IRS2/BST1",4
"GO:0070227","GO:0070227","lymphocyte apoptotic process","5/166","73/18866",0.000460264056510594,0.00772132632732427,0.00568856302148302,"CD74/LGALS3/IRS2/PRELID1/DOCK8",5
"GO:0030072","GO:0030072","peptide hormone secretion","9/166","257/18866",0.000464092962350426,0.00774107061200511,0.00570310930575591,"CPE/RBP4/FAM3B/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",9
"GO:0006801","GO:0006801","superoxide metabolic process","5/166","74/18866",0.000490146035966794,0.00794472835928827,0.00585315087648111,"GSTP1/TYROBP/SOD1/BST1/NCF4",5
"GO:0010885","GO:0010885","regulation of cholesterol storage","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"PPARG/ABCG1/LPL",3
"GO:0034433","GO:0034433","steroid esterification","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"LAMTOR1/ABCG1/APOC1",3
"GO:0034434","GO:0034434","sterol esterification","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"LAMTOR1/ABCG1/APOC1",3
"GO:0034435","GO:0034435","cholesterol esterification","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"LAMTOR1/ABCG1/APOC1",3
"GO:0051895","GO:0051895","negative regulation of focal adhesion assembly","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"THBS1/LRP1/ACVRL1",3
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","3/166","18/18866",0.000495354765806943,0.00794472835928827,0.00585315087648111,"THBS1/LRP1/ACVRL1",3
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","8/166","207/18866",0.000503465046373478,0.0080306801659245,0.00591647448801275,"CD74/SCD/TSPO/ABCG1/APOC1/SOD1/POR/AKR1C3",8
"GO:0002479","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","5/166","75/18866",0.000521464914657106,0.00827258742328311,0.00609469577027728,"HLA-C/HLA-B/B2M/NCF4/HLA-F",5
"GO:0007568","GO:0007568","aging","10/166","319/18866",0.000539653072612202,0.00851485037272983,0.00627317910296859,"C1QA/IGFBP2/MME/CAT/SERPING1/CTSC/B2M/TSPO/SOD1/LRP1",10
"GO:0002791","GO:0002791","regulation of peptide secretion","11/166","381/18866",0.000570347498865193,0.00895077607090052,0.00659434035190486,"CD74/RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",11
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","3/166","19/18866",0.000584444211476157,0.00907442900690906,0.00668543966431013,"GSTP1/TYROBP/SOD1",3
"GO:0150146","GO:0150146","cell junction disassembly","3/166","19/18866",0.000584444211476157,0.00907442900690906,0.00668543966431013,"C1QA/C1QC/C1QB",3
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","4/166","44/18866",0.000596484938327523,0.0092123784919473,0.00678707172934074,"HLA-B/CTSC/B2M/HLA-F",4
"GO:0030073","GO:0030073","insulin secretion","8/166","213/18866",0.000607713952048953,0.00928447459389291,0.00684018737322558,"RBP4/FAM3B/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",8
"GO:0051235","GO:0051235","maintenance of location","10/166","324/18866",0.000608662687311561,0.00928447459389291,0.00684018737322558,"PPARG/ABHD5/TMSB4X/FTH1/FTL/TSPO/ABCG1/GAA/LPL/PNPLA2",10
"GO:0046883","GO:0046883","regulation of hormone secretion","9/166","267/18866",0.000610695142866543,0.00928447459389291,0.00684018737322558,"INHBA/RBP4/HCAR2/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",9
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","6/166","118/18866",0.00062000727736913,0.00937720851109062,0.00690850759566475,"MGLL/CD74/GSTP1/SCD/AKR1C3/ALOX5",6
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","10/166","325/18866",0.000623305262082455,0.00937849515473549,0.00690945550968234,"MARCO/CD74/GSTP1/PDGFD/IGF1/PYCARD/LRP1/ACKR3/HLA-DRB1/APIP",10
"GO:0006898","GO:0006898","receptor-mediated endocytosis","10/166","328/18866",0.000668992668517816,0.0099949951853122,0.0073636519945882,"MARCO/LRPAP1/CD81/B2M/HP/APOC1/LRP1/ACKR3/FOLR1/APOL1",10
"GO:0030258","GO:0030258","lipid modification","9/166","271/18866",0.000679062973178474,0.0099949951853122,0.0073636519945882,"PPARG/LAMTOR1/ECH1/ABCG1/IRS2/APOC1/ECHDC1/POR/ALOX5",9
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","3/166","20/18866",0.000683153623349443,0.0099949951853122,0.0073636519945882,"CD74/PYCARD/THBS1",3
"GO:0010878","GO:0010878","cholesterol storage","3/166","20/18866",0.000683153623349443,0.0099949951853122,0.0073636519945882,"PPARG/ABCG1/LPL",3
"GO:0045056","GO:0045056","transcytosis","3/166","20/18866",0.000683153623349443,0.0099949951853122,0.0073636519945882,"LRPAP1/FCGRT/LRP1",3
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","10/166","329/18866",0.000684823239829544,0.0099949951853122,0.0073636519945882,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/LGALS3/HLA-DRB1/ALOX5/DOCK8",10
"GO:0042590","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","5/166","80/18866",0.000701172506182696,0.0101330930272029,0.00746539335914445,"HLA-C/HLA-B/B2M/NCF4/HLA-F",5
"GO:0042129","GO:0042129","regulation of T cell proliferation","7/166","167/18866",0.00070122808889859,0.0101330930272029,0.00746539335914445,"IGFBP2/AIF1/CD81/IGF1/PYCARD/LGALS3/HLA-DRB1",7
"GO:0032612","GO:0032612","interleukin-1 production","6/166","121/18866",0.000707702095254231,0.0101762680593453,0.00749720186986982,"GSTP1/CARD16/IGF1/TYROBP/PYCARD/LPL",6
"GO:0006690","GO:0006690","icosanoid metabolic process","6/166","122/18866",0.000738970221950349,0.0105661400260715,0.00778443377265614,"MGST3/MGLL/CD74/GSTP1/AKR1C3/ALOX5",6
"GO:0019915","GO:0019915","lipid storage","5/166","81/18866",0.000742055054931367,0.0105661400260715,0.00778443377265614,"PPARG/ABHD5/ABCG1/LPL/PNPLA2",5
"GO:0008154","GO:0008154","actin polymerization or depolymerization","8/166","221/18866",0.000773174759215579,0.0109558112725742,0.00807151779804511,"AIF1/MTPN/TMSB4X/SVIL/LIMA1/PYCARD/MSRB2/GMFG",8
"GO:0097529","GO:0097529","myeloid leukocyte migration","8/166","222/18866",0.00079618358733949,0.0112273424707438,0.00827156404238281,"CD74/AIF1/CD81/PDGFD/LGALS3/THBS1/BST1/PECAM1",8
"GO:0002698","GO:0002698","negative regulation of immune effector process","6/166","124/18866",0.00080470444204421,0.0112929435881108,0.00831989461081134,"HLA-B/SERPING1/GRN/LGALS3/BST2/HLA-F",6
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","5/166","83/18866",0.00082913285976441,0.0115642895596844,0.00851980439243261,"CD74/CD81/B2M/BST2/HLA-F",5
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","4/166","48/18866",0.000831963277675137,0.0115642895596844,0.00851980439243261,"AIF1/PDGFD/IGF1/LRP1",4
"GO:0046209","GO:0046209","nitric oxide metabolic process","5/166","84/18866",0.000875422861688896,0.0121107077406156,0.00892236920144882,"AIF1/TSPO/DDAH2/GCHFR/POR",5
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","4/166","49/18866",0.000899760851973671,0.0123886883344865,0.00912716693437045,"IGF1/PYCARD/PRELID1/FAM162A",4
"GO:0032928","GO:0032928","regulation of superoxide anion generation","3/166","22/18866",0.00091101633065745,0.0124847730947845,0.00919795583658597,"GSTP1/TYROBP/SOD1",3
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","7/166","175/18866",0.000923232800270117,0.012593067962563,0.00927774033916306,"MGST3/MGLL/CD74/GSTP1/SCD/AKR1C3/ALOX5",7
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","6/166","128/18866",0.000949649929285224,0.0128931541562026,0.00949882401728134,"AIF1/TSPO/DDAH2/SOD1/GCHFR/ALOX5",6
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","4/166","50/18866",0.000971358255429863,0.0129788169359459,0.0095619346928968,"HLA-B/CD81/B2M/HLA-F",4
"GO:0045540","GO:0045540","regulation of cholesterol biosynthetic process","4/166","50/18866",0.000971358255429863,0.0129788169359459,0.0095619346928968,"SCD/ABCG1/SOD1/POR",4
"GO:0106118","GO:0106118","regulation of sterol biosynthetic process","4/166","50/18866",0.000971358255429863,0.0129788169359459,0.0095619346928968,"SCD/ABCG1/SOD1/POR",4
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","5/166","86/18866",0.000973744744423485,0.0129788169359459,0.0095619346928968,"AIF1/GSTP1/PDGFD/IGF1/LRP1",5
"GO:0055072","GO:0055072","iron ion homeostasis","5/166","87/18866",0.00102587356456892,0.0135498865836049,0.0099826610736571,"ACO1/FTH1/B2M/FTL/SOD1",5
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","5/166","87/18866",0.00102587356456892,0.0135498865836049,0.0099826610736571,"AIF1/TSPO/DDAH2/GCHFR/POR",5
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","3/166","23/18866",0.0010409303776043,0.0136868278028241,0.0100835503150573,"PPARG/CD81/LPL",3
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","4/166","51/18866",0.00104686992748306,0.0137031987368747,0.010095611337493,"AIF1/PDGFD/LGALS3/THBS1",4
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","5/166","88/18866",0.00108004615705829,0.0140117988109029,0.010322967480094,"CAT/PDGFD/IGF1/IRS2/UNC5B",5
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","5/166","88/18866",0.00108004615705829,0.0140117988109029,0.010322967480094,"CD74/AIF1/TYROBP/PYCARD/LPL",5
"GO:0050796","GO:0050796","regulation of insulin secretion","7/166","181/18866",0.00112346422641225,0.0143580419109373,0.0105780565168478,"RBP4/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",7
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","4/166","52/18866",0.00112641027667168,0.0143580419109373,0.0105780565168478,"HLA-B/B2M/TYROBP/HLA-F",4
"GO:0031103","GO:0031103","axon regeneration","4/166","52/18866",0.00112641027667168,0.0143580419109373,0.0105780565168478,"GRN/TSPO/LRP1/FOLR1",4
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","4/166","52/18866",0.00112641027667168,0.0143580419109373,0.0105780565168478,"INHBA/PYCARD/THBS1/TNFSF12",4
"GO:0050708","GO:0050708","regulation of protein secretion","10/166","352/18866",0.00114376981881625,0.0144528312437807,0.0106478910337152,"RBP4/IGF1/HCAR2/ABCG1/IRS2/LRP1/HLA-DRB1/GLUL/ALOX5/TCF7L2",10
"GO:0000302","GO:0000302","response to reactive oxygen species","8/166","235/18866",0.00114870053050947,0.0144528312437807,0.0106478910337152,"TXNIP/CAT/GSTP1/PDGFD/HP/PRDX5/SOD1/AKR1C3",8
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","8/166","235/18866",0.00114870053050947,0.0144528312437807,0.0106478910337152,"IGFBP2/CD74/AIF1/CD81/IGF1/PYCARD/ALOX5/DOCK8",8
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","3/166","24/18866",0.00118198634920483,0.0148078032331712,0.0109094109393515,"ABHD5/APOC1/LPL",3
"GO:0070542","GO:0070542","response to fatty acid","5/166","90/18866",0.00119472011742733,0.0148954055604818,0.0109739505454515,"PPARG/CAT/SCD/LPL/AKR1C3",5
"GO:0042110","GO:0042110","T cell activation","12/166","483/18866",0.00119918475735294,0.0148954055604818,0.0109739505454515,"IGFBP2/CD74/AIF1/CD81/IGF1/B2M/PYCARD/LGALS3/SOD1/HLA-DRB1/PRELID1/DOCK8",12
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","7/166","184/18866",0.0012355972011241,0.0152826619918697,0.0112592554946322,"CD74/INHBA/GRN/TYROBP/LGALS3/HLA-DRB1/HLA-F",7
"GO:0033273","GO:0033273","response to vitamin","5/166","91/18866",0.0012553209564352,0.0154611049444488,0.0113907204707845,"PPARG/CAT/GSTP1/TSPO/FOLR1",5
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","9/166","297/18866",0.00129196087927936,0.0158455201958675,0.0116739322263058,"TMSB4X/FABP4/GSTP1/CARD16/GPD1/PYCARD/THBS1/GBP2/TNFSF12",9
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","3/166","25/18866",0.00133453439912384,0.0162991879123117,0.0120081646219335,"AIF1/PDGFD/LGALS3",3
"GO:0014909","GO:0014909","smooth muscle cell migration","5/166","93/18866",0.00138330110799669,0.0168243997260098,0.0123951059808651,"AIF1/GSTP1/PDGFD/IGF1/LRP1",5
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","4/166","55/18866",0.00139034575234053,0.0168399139049046,0.0124065358027155,"CD74/CD81/B2M/HLA-F",4
"GO:0042593","GO:0042593","glucose homeostasis","8/166","245/18866",0.00149679413975217,0.0180054609842868,0.0132652338727747,"PPARG/RBP4/FAM3B/IRS2/LRP1/HLA-DRB1/ALOX5/TCF7L2",8
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","3/166","26/18866",0.00149891299046992,0.0180054609842868,0.0132652338727747,"IGFBP2/IGF1/PYCARD",3
"GO:0033500","GO:0033500","carbohydrate homeostasis","8/166","246/18866",0.00153575856169358,0.0182974662921778,0.0134803640882491,"PPARG/RBP4/FAM3B/IRS2/LRP1/HLA-DRB1/ALOX5/TCF7L2",8
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","8/166","246/18866",0.00153575856169358,0.0182974662921778,0.0134803640882491,"MGLL/CD74/GSTP1/SCD/APOC1/LPL/AKR1C3/ALOX5",8
"GO:0006958","GO:0006958","complement activation, classical pathway","6/166","141/18866",0.00156274216827942,0.0185432698748277,0.0136614559255235,"C1QA/C1QC/C1QB/C8B/C2/SERPING1",6
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","9/166","306/18866",0.00158673007673128,0.0186973349308171,0.0137749608783323,"MARCO/CD74/GSTP1/PDGFD/PYCARD/LRP1/ACKR3/HLA-DRB1/APIP",9
