"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050921","GO:0050921","positive regulation of chemotaxis","14/526","144/18866",5.15430182416736e-05,0.00120884031590671,0.000860727725925756,"LGMN/PLA2G7/CXCR4/CCL3/CMKLR1/VEGFA/CALR/IL6R/P2RX4/CCL4/C3AR1/SWAP70/STX4/C5AR1",14
"GO:0045824","GO:0045824","negative regulation of innate immune response","9/526","62/18866",5.17888531464876e-05,0.00120884031590671,0.000860727725925756,"NR1H3/A2M/HLA-A/CR1/LILRB1/HAVCR2/DUSP10/SERPINB9/SLAMF8",9
"GO:0002286","GO:0002286","T cell activation involved in immune response","12/526","109/18866",5.23680892785997e-05,0.00121624887349548,0.000866002823754528,"LY9/GPR183/ICAM1/BCL3/RELB/LILRB1/HAVCR2/SEMA4A/LGALS3/STAT3/MALT1/CLEC4E",12
"GO:0150076","GO:0150076","neuroinflammatory response","10/526","77/18866",5.35007791248344e-05,0.00123637372654157,0.000880332275518354,"MMP9/TNFRSF1B/CCL3/SPHK1/NUPR1/NAMPT/ITGB2/TLR2/C5AR1/IL1B",10
"GO:0045088","GO:0045088","regulation of innate immune response","22/526","307/18866",5.47090812624506e-05,0.00125803803200041,0.000895757859961541,"ADAM8/APOE/NR1H3/LAMP1/A2M/HLA-A/CR1/RELB/LILRB1/HAVCR2/JAK1/DUSP10/PTPN1/SOCS3/NECTIN2/SERPINB9/IFNGR2/STAT1/NFKB1/MALT1/CLEC4E/SLAMF8",22
"GO:0071621","GO:0071621","granulocyte chemotaxis","13/526","127/18866",5.56435376196035e-05,0.00127322281893132,0.000906569848072565,"CCL3/CCL18/CMKLR1/MPP1/CCL2/CSF3R/CCL4/ITGB2/LGALS3/C3AR1/ADGRE2/C5AR1/IL1B",13
"GO:0006986","GO:0006986","response to unfolded protein","16/526","183/18866",5.63926673615622e-05,0.00128403892105126,0.000914271211816451,"CCL2/ATF3/CALR/OPTN/ERO1A/NFE2L2/PTPN1/HSPA5/HSPA1A/PDIA6/PIK3R1/TLN1/TPP1/PPP1R15A/HSPA6/HSPA1B",16
"GO:0032943","GO:0032943","mononuclear cell proliferation","21/526","286/18866",5.67295042178862e-05,0.00128540754679064,0.000915245711181507,"GPNMB/PLA2G2D/TNFRSF1B/GPR183/IL10/CD300A/HLA-A/SATB1/P2RX7/CD4/AHR/TNFRSF14/LILRB1/HAVCR2/LGALS3/PRNP/MIF/CDKN1A/LILRB2/MALT1/IL1B",21
"GO:0032663","GO:0032663","regulation of interleukin-2 production","8/526","49/18866",5.70671619727575e-05,0.00128624782143496,0.000915844009959468,"HOMER3/CD4/HAVCR2/CD83/PRNP/MALT1/IL1B/ZFP36",8
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","12/526","110/18866",5.73204088346688e-05,0.00128624782143496,0.000915844009959468,"GPNMB/CD36/CCL3/IL10/CD14/PTPRJ/HAVCR2/DICER1/PIK3R1/MIF/TLR2/ZFP36",12
"GO:0030641","GO:0030641","regulation of cellular pH","11/526","94/18866",6.09122813551001e-05,0.00136027666776173,0.000968554595231399,"ATP6V0D2/RAB20/DMXL2/ATP6V1C1/SLC4A7/ATP6V1B2/ATP6V1A/ATP6V0A1/UBE3A/ATP6V1G1/SLAMF8",11
"GO:0002526","GO:0002526","acute inflammatory response","12/526","111/18866",6.26721903885304e-05,0.00138883064543049,0.00098888581676791,"PLA2G2D/ADAM8/HAMP/NUPR1/C3/ICAM1/CD163/IL6R/B4GALT1/PRCP/STAT3/IL1B",12
"GO:0070838","GO:0070838","divalent metal ion transport","29/526","471/18866",6.27888989322718e-05,0.00138883064543049,0.00098888581676791,"CD84/CXCR4/TPCN1/CCL3/TMEM37/NCS1/CALM3/HOMER3/ICAM1/CCL2/MYO5A/SLC39A8/SLC30A1/ERO1A/ANXA6/PKD2L1/P2RX7/CD4/LILRB1/SLC39A11/P2RX4/CCL4/LGALS3/ITGAV/PRNP/ATP2B1/ITPR1/CCR5/LILRB2",29
"GO:0034599","GO:0034599","cellular response to oxidative stress","22/526","310/18866",6.32009775986215e-05,0.00139132009926823,0.000990658376726708,"SOD2/PSAP/MMP9/HIF1A/CD36/SPHK1/IL10/BNIP3/PXN/ERO1A/NFE2L2/CFLAR/PRDX1/PPIF/P4HB/HSPA1A/HMOX1/STX4/AGAP3/HSPA1B/TXNRD1/KDM6B",22
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","26/526","401/18866",6.45444002930038e-05,0.00140815597693915,0.00100264598709258,"HIF1A/AK4/AMPD3/NUPR1/PFKFB3/MPP1/SCD/NUP62/ATP5F1E/GAPDH/PAPSS2/ENO1/DBI/P2RX7/HK2/PKM/GUK1/RHOQ/ACSL1/TPI1/PRKAG2/ACSL3/TPST2/HSD17B4/KYNU/STAT3",26
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","19/526","246/18866",6.47799389135499e-05,0.00140815597693915,0.00100264598709258,"SDS/MGLL/NR1H3/FABP5/APOC1/SCD/SLC1A3/GATM/MYO5A/CYP27A1/DHRS9/PKM/RBP1/DSE/PRKAG2/ACSL3/HSD17B4/MIF/IL1B",19
"GO:0010884","GO:0010884","positive regulation of lipid storage","6/526","26/18866",6.53314123181332e-05,0.00140815597693915,0.00100264598709258,"PLIN2/CD36/C3/SCARB1/EHD1/NFKB1",6
"GO:1905523","GO:1905523","positive regulation of macrophage migration","6/526","26/18866",6.53314123181332e-05,0.00140815597693915,0.00100264598709258,"CCL3/CMKLR1/MMP14/P2RX4/C3AR1/C5AR1",6
"GO:0034101","GO:0034101","erythrocyte homeostasis","13/526","129/18866",6.54815265917881e-05,0.00140815597693915,0.00100264598709258,"HIF1A/ZFP36L1/AMPD3/MAFB/VEGFA/PRDX1/MFHAS1/HSPA1A/HMOX1/STAT1/STAT3/ZFP36/HSPA1B",13
"GO:0046034","GO:0046034","ATP metabolic process","22/526","311/18866",6.62824846148094e-05,0.00141263963331382,0.00100583847439171,"HIF1A/FAM20C/AK4/AMPD3/NUPR1/PFKFB3/NUP62/ATP5F1E/GAPDH/ENO1/P2RX7/HK2/PKM/ATP6V1B2/GUK1/PPIF/TPI1/ATP6V1A/PRKAG2/HSPA1A/STAT3/HSPA1B",22
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","8/526","50/18866",6.62982648142976e-05,0.00141263963331382,0.00100583847439171,"HIF1A/ZFP36L1/MAFB/HSPA1A/STAT1/STAT3/ZFP36/HSPA1B",8
"GO:0006826","GO:0006826","iron ion transport","10/526","79/18866",6.68546419530051e-05,0.00141799000854661,0.00100964808948013,"HAMP/FTL/ATP6V0D2/SLC39A8/ATP6V1C1/ATP6V1B2/ATP6V1A/ATP6V0A1/ATP6V1G1/SLC25A37",10
"GO:0031667","GO:0031667","response to nutrient levels","29/526","473/18866",6.76716793471047e-05,0.00142879522985137,0.00101734170578279,"SPP1/ABCA1/HAMP/APOE/ADM/SLC2A1/FOLR2/BNIP3/ICAM1/CD68/ATF3/SPARC/C2/CD4/TFEB/USF2/NAMPT/PKM/NFE2L2/HSPA5/ACSL1/PRKAG2/ACSL3/ATP2B1/HMOX1/STAT1/CDKN1A/KYNU/ZFP36",29
"GO:0006816","GO:0006816","calcium ion transport","27/526","426/18866",6.89555429431054e-05,0.00144931446593088,0.00103195196916998,"CD84/CXCR4/TPCN1/CCL3/TMEM37/NCS1/CALM3/HOMER3/ICAM1/CCL2/MYO5A/SLC30A1/ERO1A/ANXA6/PKD2L1/P2RX7/CD4/LILRB1/P2RX4/CCL4/LGALS3/ITGAV/PRNP/ATP2B1/ITPR1/CCR5/LILRB2",27
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","11/526","96/18866",7.40076039427263e-05,0.00154849243384668,0.00110256942431506,"LGMN/PLA2G7/CCL3/CMKLR1/VEGFA/CALR/IL6R/CCL4/C3AR1/SWAP70/C5AR1",11
"GO:0031589","GO:0031589","cell-substrate adhesion","24/526","359/18866",7.64132741349391e-05,0.00158418458402267,0.0011279832220269,"NINJ1/LGALS1/CD63/CD36/MERTK/OTOA/PXN/VEGFA/MMP14/FMN1/ADAM9/CALR/ITGA6/PTPRJ/LIMS1/PLEKHA2/HPSE/ITGB2/ITGB5/ITGAV/P4HB/RIN2/PIK3R1/PLAU",24
"GO:0006909","GO:0006909","phagocytosis","25/526","382/18866",7.66229121303009e-05,0.00158418458402267,0.0011279832220269,"ABCA1/NR1H3/CD36/SPHK1/MERTK/CD300A/RAB20/C3/CCL2/CD14/CALR/SCARB1/C2/PTPRJ/CYFIP1/P2RX7/RAPGEF1/WIPF1/ITGB2/ITGAV/PIK3R1/TLR2/TGM2/IL1B/CD93",25
"GO:0071354","GO:0071354","cellular response to interleukin-6","8/526","51/18866",7.67366052540582e-05,0.00158418458402267,0.0011279832220269,"HAMP/ICAM1/IL6R/JAK1/SOCS3/STAT1/NFKB1/STAT3",8
"GO:0044764","GO:0044764","multi-organism cellular process","5/526","17/18866",7.74628374360165e-05,0.00159138465934409,0.00113310987471738,"CTSL/CXCR4/CD4/NECTIN2/CCR5",5
"GO:0071456","GO:0071456","cellular response to hypoxia","17/526","208/18866",7.77705743102493e-05,0.00159138465934409,0.00113310987471738,"HIF1A/ADAM8/AK4/ZFP36L1/BNIP3/VEGFA/NDRG1/ICAM1/SLC29A1/ENO1/ERO1A/NFE2L2/CFLAR/IRAK1/P4HB/HMOX1/BNIP3L",17
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","11/526","97/18866",8.14123549190556e-05,0.00165135540872932,0.0011758107063005,"CTSL/PLA2G2D/LY9/GPR183/SATB1/BCL3/RELB/SEMA4A/CD83/STAT3/MALT1",11
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","11/526","97/18866",8.14123549190556e-05,0.00165135540872932,0.0011758107063005,"CXCR4/CD36/FABP5/G0S2/CMKLR1/SCD/UCP2/VEGFA/GATM/ACSL1/KDM6B",11
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","6/526","27/18866",8.20315388964435e-05,0.00165668042684339,0.00117960226641934,"GPNMB/CALM3/VEGFA/RAP2B/RASSF2/DDX3X",6
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","13/526","132/18866",8.30606308426278e-05,0.00167020186261475,0.00118922990251782,"LGMN/HIF1A/PLPP3/NRP2/VEGFA/SPARC/CALR/SCARB1/NFE2L2/P2RX4/HMOX1/RIN2/MAP2K3",13
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","8/526","52/18866",8.85024908703958e-05,0.00175920002579901,0.00125259905525137,"CD84/CD300A/HLA-A/CR1/LILRB1/HAVCR2/HMOX1/SERPINB9",8
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","8/526","52/18866",8.85024908703958e-05,0.00175920002579901,0.00125259905525137,"ADAM8/CD36/CCL3/CD14/PTPRJ/PIK3R1/MIF/TLR2",8
"GO:0006096","GO:0006096","glycolytic process","12/526","115/18866",8.86227784794334e-05,0.00175920002579901,0.00125259905525137,"HIF1A/NUPR1/PFKFB3/NUP62/GAPDH/ENO1/P2RX7/HK2/PKM/TPI1/PRKAG2/STAT3",12
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","26/526","409/18866",8.91852613184029e-05,0.00176283208010205,0.00125518517833112,"ADAM8/APOE/NR1H3/CD36/LAMP1/A2M/HLA-A/CR1/OPTN/RELB/LILRB1/HAVCR2/JAK1/DUSP10/PTPN1/SOCS3/NECTIN2/SERPINB9/IFNGR2/STAT1/NFKB1/MIF/MALT1/IL1B/CLEC4E/SLAMF8",26
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","13/526","133/18866",8.97642020399828e-05,0.00176675728167678,0.001257980030373,"HIF1A/AK4/NUPR1/PFKFB3/NUP62/GAPDH/ENO1/P2RX7/HK2/PKM/TPI1/PRKAG2/STAT3",13
"GO:0007584","GO:0007584","response to nutrient","15/526","171/18866",9.20537592408793e-05,0.00180417599862398,0.00128462319136062,"SPP1/ABCA1/HAMP/FOLR2/SPARC/C2/CD4/USF2/PKM/ACSL1/ACSL3/ATP2B1/HMOX1/STAT1/KYNU",15
"GO:0006757","GO:0006757","ATP generation from ADP","12/526","116/18866",9.63956189367467e-05,0.00185983156862929,0.00132425149592277,"HIF1A/NUPR1/PFKFB3/NUP62/GAPDH/ENO1/P2RX7/HK2/PKM/TPI1/PRKAG2/STAT3",12
"GO:0032640","GO:0032640","tumor necrosis factor production","12/526","116/18866",9.63956189367467e-05,0.00185983156862929,0.00132425149592277,"GPNMB/CD36/CCL3/IL10/CD14/PTPRJ/HAVCR2/DICER1/PIK3R1/MIF/TLR2/ZFP36",12
"GO:0002548","GO:0002548","monocyte chemotaxis","9/526","67/18866",9.64950286414766e-05,0.00185983156862929,0.00132425149592277,"LGMN/PLA2G7/CCL3/CCL18/CCL2/IL6R/CCL4/LGALS3/SLAMF8",9
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","9/526","67/18866",9.64950286414766e-05,0.00185983156862929,0.00132425149592277,"LILRB4/CCL3/MAFB/NOTCH2/RASSF2/GPR137B/LILRB1/MITF/PIK3R1",9
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","21/526","297/18866",9.71645489681585e-05,0.00186499723122767,0.00132792959050872,"HAMP/GSDME/TNFRSF1B/CCL3/SPHK1/ZFP36L1/CCL18/CHI3L1/ICAM1/CCL2/NFKBIA/LIMS1/TNFRSF14/NFE2L2/CCL4/HSPA1A/GBP2/STAT1/NFKB1/ZFP36/HSPA1B",21
"GO:0001906","GO:0001906","cell killing","15/526","172/18866",9.83182053314842e-05,0.00187937474800306,0.00133816677995029,"SLAMF7/HAMP/LAMP1/CD59/C3/HLA-A/ICAM1/GAPDH/CTSH/P2RX7/LILRB1/HAVCR2/PRDX1/NECTIN2/SERPINB9",15
"GO:0010631","GO:0010631","epithelial cell migration","24/526","365/18866",9.87254536473503e-05,0.00187942513193419,0.00133820265470222,"LGMN/MMP9/HIF1A/APOE/PLPP3/NRP2/PXN/VEGFA/SPARC/ADAM9/CALR/SCARB1/CTSH/PLXND1/NFE2L2/P2RX4/DUSP10/SEMA4A/ITGB2/ZEB2/HMOX1/PRCP/RIN2/MAP2K3",24
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","6/526","28/18866",0.000101961422521027,0.00193310533718437,0.00137642444494551,"HIF1A/C3/HPSE/C3AR1/C5AR1/IL1B",6
"GO:0007596","GO:0007596","blood coagulation","23/526","343/18866",0.000102517690534122,0.00193575070134552,0.00137830801736505,"APOE/CD36/MERTK/CD59/A2M/PLEK/PLAUR/RAP2B/PAPSS2/GNA13/P2RX7/NFE2L2/HPSE/P2RX4/PABPC4/GNA12/LCP2/ITPR1/PRCP/EHD1/PIK3R1/TLN1/PLAU",23
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","17/526","213/18866",0.000104173842714839,0.00195905870206652,0.0013949039582784,"SDS/SLC2A1/CHST15/PLEK/B4GALT5/NLN/ATF3/GAPDH/ENO1/AKR1B1/TPI1/CHST11/B4GALT1/DDB1/CSGALNACT2/NFKB1/B3GNT2",17
"GO:0010885","GO:0010885","regulation of cholesterol storage","5/526","18/18866",0.000104806426460028,0.00196300746333399,0.00139771558547287,"ABCA1/NR1H3/CD36/SCARB1/EHD1",5
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","7/526","40/18866",0.000105552320661705,0.00196673981699365,0.00140037312446752,"NR1H3/CD14/NFKBIA/IRAK1/ITGB2/MFHAS1/PIK3AP1",7
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","25/526","390/18866",0.000106407248138856,0.00196673981699365,0.00140037312446752,"HIF1A/ADAM8/APOE/TNFRSF1B/TPCN1/ZFP36L1/NUPR1/BNIP3/PFKFB3/ADAM9/OPTN/P2RX7/TFEB/HK2/NFE2L2/PTPN1/RDX/SNX9/HSPA1A/HMOX1/BNIP3L/RNF19A/IL1B/ZFP36/HSPA1B",25
"GO:0002262","GO:0002262","myeloid cell homeostasis","14/526","154/18866",0.000106979691889532,0.00196673981699365,0.00140037312446752,"HIF1A/ZFP36L1/AMPD3/MERTK/MAFB/VEGFA/PRDX1/MFHAS1/HSPA1A/HMOX1/STAT1/STAT3/ZFP36/HSPA1B",14
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","14/526","154/18866",0.000106979691889532,0.00196673981699365,0.00140037312446752,"TNFRSF1B/LAMP1/IL10/C3/HLA-A/IL1R1/CR1/P2RX7/LILRB1/HAVCR2/NECTIN2/SERPINB9/MALT1/IL1B",14
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","24/526","367/18866",0.000107361003342036,0.00196673981699365,0.00140037312446752,"SDS/MGLL/BCAT1/NR1H3/FABP5/APOC1/SCD/SLC1A3/GATM/SDSL/MYO5A/CYP27A1/DHRS9/ABCC5/PKM/RBP1/DSE/PRKAG2/ACSL3/NFKB1/HSD17B4/MIF/KYNU/IL1B",24
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","11/526","100/18866",0.000107546160068113,0.00196673981699365,0.00140037312446752,"CCL3/CALM3/PLEK/CMKLR1/HOMER3/MYO5A/CD4/P2RX4/CCL4/PRNP/ITPR1",11
"GO:0050766","GO:0050766","positive regulation of phagocytosis","9/526","68/18866",0.000108508426474687,0.0019721898895006,0.00140425372677149,"CD36/MERTK/C3/CCL2/CALR/C2/PTPRJ/RAPGEF1/IL1B",9
"GO:0002291","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","4/526","10/18866",0.00010975150094498,0.0019721898895006,0.00140425372677149,"ICAM1/LILRB1/HAVCR2/LGALS3",4
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","4/526","10/18866",0.00010975150094498,0.0019721898895006,0.00140425372677149,"P2RX7/P2RX4/MIF/IL1B",4
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","4/526","10/18866",0.00010975150094498,0.0019721898895006,0.00140425372677149,"CALR/ERO1A/HSPA5/PDIA3",4
"GO:0048872","GO:0048872","homeostasis of number of cells","19/526","256/18866",0.000109967100404877,0.0019721898895006,0.00140425372677149,"HIF1A/ZFP36L1/AMPD3/GPR183/MERTK/MAFB/VEGFA/LIPA/P2RX7/RASSF2/PRDX1/MFHAS1/HSPA1A/HMOX1/STAT1/MIF/STAT3/ZFP36/HSPA1B",19
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","18/526","235/18866",0.000111389831779643,0.0019775899527552,0.00140809872110517,"ADAM8/LGALS1/LILRB4/HLA-A/ICAM1/CCL2/CD4/TNFRSF14/LILRB1/HAVCR2/DUSP10/IRAK1/ITGB2/CD83/PIK3R1/LILRB2/MALT1/IL1B",18
"GO:0016053","GO:0016053","organic acid biosynthetic process","24/526","368/18866",0.000111926240250007,0.0019775899527552,0.00140809872110517,"SDS/MGLL/BCAT1/NR1H3/FABP5/APOC1/SCD/SLC1A3/GATM/SDSL/MYO5A/CYP27A1/DHRS9/ABCC5/PKM/RBP1/DSE/PRKAG2/ACSL3/NFKB1/HSD17B4/MIF/KYNU/IL1B",24
"GO:0090132","GO:0090132","epithelium migration","24/526","368/18866",0.000111926240250007,0.0019775899527552,0.00140809872110517,"LGMN/MMP9/HIF1A/APOE/PLPP3/NRP2/PXN/VEGFA/SPARC/ADAM9/CALR/SCARB1/CTSH/PLXND1/NFE2L2/P2RX4/DUSP10/SEMA4A/ITGB2/ZEB2/HMOX1/PRCP/RIN2/MAP2K3",24
"GO:0001659","GO:0001659","temperature homeostasis","15/526","174/18866",0.000111971185699595,0.0019775899527552,0.00140809872110517,"CXCR4/NR1H3/CD36/FABP5/G0S2/CMKLR1/SCD/UCP2/ARRDC3/VEGFA/GATM/ACSL1/STAT3/IL1B/KDM6B",15
"GO:0032623","GO:0032623","interleukin-2 production","8/526","54/18866",0.000116538646062896,0.00204119968450829,0.00145339060874173,"HOMER3/CD4/HAVCR2/CD83/PRNP/MALT1/IL1B/ZFP36",8
"GO:0045861","GO:0045861","negative regulation of proteolysis","24/526","369/18866",0.000116663675123447,0.00204119968450829,0.00145339060874173,"MMP9/RARRES1/CSTB/CTSZ/TIMP1/A2M/IL10/ECM1/C3/PLAUR/APLP2/VEGFA/CD109/CR1/GAPDH/LXN/SDCBP/CFLAR/TIMP2/PRNP/CLN8/SERPINB9/DDX3X/UBE2J1",24
"GO:0007162","GO:0007162","negative regulation of cell adhesion","21/526","301/18866",0.000117253777354987,0.00204119968450829,0.00145339060874173,"ADAMDEC1/GPNMB/PLA2G2D/LGALS1/PLXNC1/IL10/CD300A/VEGFA/MMP14/PLXNA1/PLXND1/TNFRSF14/LILRB1/HAVCR2/LGALS3/RDX/PRNP/IL1RN/SWAP70/PIK3R1/LILRB2",21
"GO:0009259","GO:0009259","ribonucleotide metabolic process","26/526","416/18866",0.000117330530842565,0.00204119968450829,0.00145339060874173,"HIF1A/AK4/AMPD3/NUPR1/PFKFB3/MPP1/SCD/NUP62/ATP5F1E/GAPDH/PAPSS2/ENO1/DBI/P2RX7/HK2/PKM/GUK1/RHOQ/ACSL1/TPI1/PRKAG2/ACSL3/TPST2/HSD17B4/KYNU/STAT3",26
"GO:0042098","GO:0042098","T cell proliferation","16/526","195/18866",0.000119750239503811,0.0020755218749821,0.00147782895727013,"GPNMB/PLA2G2D/TNFRSF1B/IL10/HLA-A/SATB1/P2RX7/CD4/TNFRSF14/LILRB1/HAVCR2/LGALS3/PRNP/LILRB2/MALT1/IL1B",16
"GO:0046660","GO:0046660","female sex differentiation","12/526","119/18866",0.00012332939552703,0.00212846366485265,0.00151552497534803,"MERTK/LHFPL2/NUPR1/VEGFA/ARID5B/ICAM1/MMP14/MMP19/SGPL1/HSPA5/BCL2L1/UBE3A",12
"GO:0006040","GO:0006040","amino sugar metabolic process","7/526","41/18866",0.000124256514791563,0.00212846366485265,0.00151552497534803,"CHIT1/NPL/CHI3L1/MGAT1/NAGK/AMDHD2/GNPDA1",7
"GO:0008209","GO:0008209","androgen metabolic process","6/526","29/18866",0.000125554153750189,0.00212846366485265,0.00151552497534803,"SPP1/ADM/SCARB1/DHRS9/SGPL1/HSD17B4",6
"GO:0032373","GO:0032373","positive regulation of sterol transport","6/526","29/18866",0.000125554153750189,0.00212846366485265,0.00151552497534803,"ABCA1/PLTP/APOE/NR1H3/EEPD1/NFKBIA",6
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","6/526","29/18866",0.000125554153750189,0.00212846366485265,0.00151552497534803,"ABCA1/PLTP/APOE/NR1H3/EEPD1/NFKBIA",6
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","6/526","29/18866",0.000125554153750189,0.00212846366485265,0.00151552497534803,"LILRB4/CCL3/MAFB/GPR137B/LILRB1/PIK3R1",6
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","16/526","196/18866",0.000127115462987349,0.00213414427386538,0.0015195697260178,"HIF1A/CXCR4/NR1H3/SPHK1/ECM1/IL1R1/JAK1/IRAK1/PTPN1/SOCS3/HSPA1A/IFNGR2/STAT1/IL1RN/TLR2/HSPA1B",16
"GO:0016241","GO:0016241","regulation of macroautophagy","15/526","176/18866",0.000127247027281011,0.00213414427386538,0.0015195697260178,"HIF1A/NUPR1/BNIP3/ATP6V0D2/NPC1/GAPDH/OPTN/ATP6V1C1/ATP6V1B2/ATP6V1A/PRKAG2/HMOX1/BNIP3L/ATP6V0A1/ATP6V1G1",15
"GO:0006163","GO:0006163","purine nucleotide metabolic process","27/526","442/18866",0.000127267591789173,0.00213414427386538,0.0015195697260178,"HIF1A/AK4/AMPD3/NUPR1/PFKFB3/MPP1/SCD/NUP62/ATP5F1E/GAPDH/PAPSS2/ENO1/DBI/P2RX7/HK2/PKM/GUK1/DNPH1/RHOQ/ACSL1/TPI1/PRKAG2/ACSL3/TPST2/HSD17B4/KYNU/STAT3",27
"GO:0030198","GO:0030198","extracellular matrix organization","25/526","395/18866",0.000129906907814623,0.00217056685898893,0.00154550361360676,"SPP1/CTSL/MMP9/ADAM8/TNFRSF1B/TIMP1/A2M/MFAP5/ICAM1/MMP14/MMP19/BCL3/SPARC/SLC39A8/ITGA6/ERO1A/NFKB2/CTSK/CFLAR/ITGB2/ITGB5/ITGAV/TIMP2/B4GALT1/ITGAX",25
"GO:0050817","GO:0050817","coagulation","23/526","349/18866",0.000132624344047068,0.00220002278672236,0.00156647704852567,"APOE/CD36/MERTK/CD59/A2M/PLEK/PLAUR/RAP2B/PAPSS2/GNA13/P2RX7/NFE2L2/HPSE/P2RX4/PABPC4/GNA12/LCP2/ITPR1/PRCP/EHD1/PIK3R1/TLN1/PLAU",23
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","8/526","55/18866",0.000133090721866304,0.00220002278672236,0.00156647704852567,"NINJ1/CD36/VEGFA/FMN1/PTPRJ/LIMS1/PLEKHA2/RIN2",8
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response","8/526","55/18866",0.000133090721866304,0.00220002278672236,0.00156647704852567,"CD36/HLA-A/IL1R1/TNFRSF14/LILRB1/MIF/MALT1/IL1B",8
"GO:0043062","GO:0043062","extracellular structure organization","25/526","396/18866",0.000135126936346262,0.00222576106144818,0.00158480341172062,"SPP1/CTSL/MMP9/ADAM8/TNFRSF1B/TIMP1/A2M/MFAP5/ICAM1/MMP14/MMP19/BCL3/SPARC/SLC39A8/ITGA6/ERO1A/NFKB2/CTSK/CFLAR/ITGB2/ITGB5/ITGAV/TIMP2/B4GALT1/ITGAX",25
"GO:0006885","GO:0006885","regulation of pH","11/526","103/18866",0.000140519692531954,0.00228243301302811,0.00162515540806398,"ATP6V0D2/RAB20/DMXL2/ATP6V1C1/SLC4A7/ATP6V1B2/ATP6V1A/ATP6V0A1/UBE3A/ATP6V1G1/SLAMF8",11
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","11/526","103/18866",0.000140519692531954,0.00228243301302811,0.00162515540806398,"FNIP2/TNFRSF1B/NUPR1/BCL3/BCL2L1/ZNF385A/HMOX1/PIK3R1/MIF/CDKN1A/BCL2A1",11
"GO:0030593","GO:0030593","neutrophil chemotaxis","11/526","103/18866",0.000140519692531954,0.00228243301302811,0.00162515540806398,"CCL3/CCL18/MPP1/CCL2/CSF3R/CCL4/ITGB2/LGALS3/C3AR1/C5AR1/IL1B",11
"GO:0042493","GO:0042493","response to drug","25/526","397/18866",0.00014053301221228,0.00228243301302811,0.00162515540806398,"ABCA1/PLIN2/CXCR4/LGALS1/AK4/IL10/NPC1/SLC1A3/ICAM1/ADAM9/CALR/P2RX7/NFE2L2/HSPA5/ACSL1/GNA12/TIMP2/FOSB/ATP1A1/PRNP/STAT1/CDKN1A/STAT3/IL1B/SLAMF8",25
"GO:0050867","GO:0050867","positive regulation of cell activation","26/526","421/18866",0.000142042093252255,0.00229890426187012,0.00163688339262272,"ADAM8/LGALS1/LILRB4/CCL3/LAMP1/GPR183/IL10/PLEK/HLA-A/CCL2/MMP14/CD4/TNFRSF14/LILRB1/HAVCR2/DUSP10/ITGB2/NECTIN2/CD83/PIK3R1/STX4/MIF/CDKN1A/LILRB2/MALT1/IL1B",26
"GO:0043112","GO:0043112","receptor metabolic process","16/526","198/18866",0.000143040914846058,0.00230056239309307,0.00163806402789608,"LGMN/HIF1A/APOE/ADM/CD63/NR1H3/CD36/IL10/VEGFA/OPTN/MYLIP/SDCBP/LILRB1/PTPN1/ITGB2/ITGAV",16
