"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT-CO2",6.41362500580933e-29,0.212640888420648,0.991,0.986,1.28593181366477e-24
"CAMK1",9.99094308511221e-29,0.465429357411007,0.239,0.111,2.003184088565e-24
"AKAP13",1.27016190765531e-28,0.30718543976034,0.703,0.605,2.5466746248489e-24
"ARPC1B",1.65021108111922e-28,0.313701710124096,0.816,0.73,3.30867321764404e-24
"TFEC",1.82997934011847e-28,0.333774309841801,0.549,0.421,3.66910857693753e-24
"YBX3",2.14926740059881e-28,0.310370352171902,0.718,0.635,4.30928113820062e-24
"RAP1B",2.15933477541606e-28,0.293196225164854,0.853,0.804,4.3294662247092e-24
"MSL3",2.76921761388902e-28,0.328882130991165,0.327,0.191,5.55228131584749e-24
"METTL22",2.81102571464181e-28,0.267862279056956,0.249,0.123,5.63610655785682e-24
"CD53",3.07984441862244e-28,0.280487335365307,0.799,0.731,6.175088059338e-24
"TGFBR1",3.5027171231926e-28,0.357728774783488,0.426,0.29,7.02294783200116e-24
"CSF1R",3.79011884853025e-28,0.392760884282233,0.544,0.411,7.59918829130315e-24
"CPPED1",5.03524438430151e-28,0.390306393536648,0.417,0.292,1.00956649905245e-23
"RXRA",6.03989808854994e-28,0.299525484644136,0.49,0.352,1.21099956675426e-23
"ATP5MPL",1.05022996959447e-27,0.313715948805339,0.736,0.675,2.10571108903691e-23
"ZEB2",1.07625390499103e-27,0.26736397948496,0.842,0.778,2.15788907950702e-23
"BTF3",1.11344249728987e-27,0.203714195799026,0.919,0.894,2.23245220706618e-23
"ZDHHC3",1.22447732811406e-27,0.347282458157135,0.424,0.296,2.45507704286869e-23
"ISOC2",1.40307478389721e-27,0.343763862778809,0.357,0.229,2.8131649417139e-23
"HBEGF",3.15791690341384e-27,0.278054897114364,0.237,0.112,6.33162339134475e-23
"NAA20",3.83584262049656e-27,0.338641681742695,0.59,0.488,7.6908644540956e-23
"RPS6KA1",4.66370805515702e-27,0.350296424865278,0.504,0.39,9.35073465058982e-23
"ARHGEF1",6.60500712075525e-27,0.275981243504238,0.295,0.162,1.32430392771143e-22
"MDH1",6.85781844222275e-27,0.30329910202371,0.703,0.62,1.37499259766566e-22
"LMO2",7.61984609059561e-27,0.28542527919016,0.354,0.217,1.52777914116442e-22
"CDC42EP3",8.63869679264906e-27,0.371591985435228,0.394,0.261,1.73205870692614e-22
"COX5A",1.00781178942852e-26,0.273624970406271,0.791,0.731,2.02066263780419e-22
"IL27RA",1.37957438033169e-26,0.29513489663331,0.286,0.154,2.76604663256503e-22
"CCDC85B",1.39030285615444e-26,0.342231443393442,0.544,0.442,2.78755722658964e-22
"TMOD3",1.41997063559164e-26,0.350833999032009,0.565,0.458,2.84704112436123e-22
"EIF3A",1.44224411845487e-26,0.306406684232283,0.752,0.687,2.89169945750201e-22
"SEPT11",1.77496778876796e-26,0.40416703562054,0.593,0.501,3.55881041647975e-22
"HSP90AB1",2.2567269234907e-26,0.278729114376922,0.938,0.904,4.52473748159885e-22
"MGST3",2.28890445128019e-26,0.264631589667507,0.921,0.83,4.58925342481678e-22
"NDUFV2",2.87517983622293e-26,0.276756744766493,0.743,0.662,5.76473557162698e-22
"SAV1",3.33478908831706e-26,0.320648160992877,0.334,0.208,6.6862521220757e-22
"MRPL41",3.87692870041175e-26,0.300288994260393,0.67,0.581,7.77324204432556e-22
"RHOB",4.76986189969514e-26,0.354269736680113,0.357,0.223,9.56357310888875e-22
"HNRNPK",5.46994808735122e-26,0.275049515331351,0.781,0.734,1.09672459151392e-21
"ZBTB7A",6.0693425058651e-26,0.324921475788307,0.58,0.469,1.21690317242595e-21
"VDR",6.72287128972117e-26,0.240352883922354,0.204,0.089,1.3479356935891e-21
"NLRP12",7.23238982145409e-26,0.216117007856498,0.122,0.031,1.45009415920154e-21
"DRAP1",1.04109419699267e-25,0.320922293376812,0.731,0.646,2.08739386497031e-21
"CISH",1.15366168642709e-25,0.231832916475321,0.248,0.121,2.31309168128632e-21
"POLR2J3.1",1.19846861533523e-25,0.338105620612864,0.545,0.432,2.40292957374713e-21
"ZYX",1.25507906893878e-25,0.320293005332887,0.59,0.494,2.51643353322226e-21
"OAS3",1.56018846190957e-25,0.278659086792869,0.279,0.152,3.12817786612869e-21
"ACER3",1.6006645049128e-25,0.325511743307945,0.481,0.363,3.20933233235017e-21
"ARHGEF10L",1.88551153585395e-25,0.305758991507191,0.362,0.236,3.78045062938717e-21
"CCR2",2.2160815631378e-25,0.232916945712049,0.102,0.019,4.44324353409129e-21
"DNAJB6",2.327962800696e-25,0.319511202731449,0.598,0.492,4.66756541539548e-21
"HSPE1",2.44365349038982e-25,0.260818047072506,0.743,0.655,4.89952524823158e-21
"ABHD2",2.54868013019482e-25,0.382777058261384,0.53,0.421,5.11010366104061e-21
"PNP",2.7248190909515e-25,0.252879149367048,0.42,0.282,5.46326227735776e-21
"ROGDI",2.80044318654408e-25,0.274105481405536,0.288,0.164,5.61488858902089e-21
"MGST1",2.83587384118492e-25,0.333743202800938,0.532,0.388,5.68592705157577e-21
"FMNL1",3.86932909043457e-25,0.261014590076325,0.637,0.513,7.75800482632131e-21
"CLDN7",4.65591284026977e-25,0.338039175056443,0.282,0.163,9.33510524474088e-21
"ROCK1",6.22258299565061e-25,0.283899352774207,0.725,0.652,1.24762789062795e-20
"DDX21",6.78258294682663e-25,0.297653617561725,0.56,0.437,1.35990788083874e-20
"OTULINL",7.12410239203556e-25,0.262079019049986,0.382,0.245,1.42838252960313e-20
"LSP1",1.16609516945914e-24,0.228839949284071,0.796,0.705,2.33802081476558e-20
"BANF1",1.18084280523033e-24,0.313087955520322,0.635,0.552,2.36758982448682e-20
"CD151",1.18100184033734e-24,0.320953175714172,0.559,0.455,2.36790868987637e-20
"RHEB",1.36164535797322e-24,0.282895386773278,0.684,0.599,2.73009894273631e-20
"BNIP2",1.94019790589975e-24,0.323509689865507,0.57,0.475,3.890096801329e-20
"PPT1",2.42416172898488e-24,0.287958608693693,0.784,0.708,4.86044426661468e-20
"FCGRT",2.9582169204112e-24,0.257723095181631,0.951,0.854,5.93122492542446e-20
"HEATR5B",3.01649422944555e-24,0.260049942245076,0.221,0.108,6.04807093003833e-20
"PGK1",3.69059750320822e-24,0.246976396365947,0.827,0.774,7.39964799393248e-20
"TLR8",3.78305523493871e-24,0.306718564715374,0.279,0.162,7.5850257460521e-20
"ATP5F1C",4.5993834396189e-24,0.289049974872468,0.691,0.623,9.22176379643589e-20
"PPP1CA",4.64540577794669e-24,0.250680376198479,0.765,0.694,9.31403858478311e-20
"KCTD12",5.33606941833381e-24,0.348952309703856,0.712,0.632,1.06988191837593e-19
"NDUFS3",5.4636212598452e-24,0.308412020834362,0.549,0.45,1.09545606259896e-19
"CD101",5.79749609691706e-24,0.20134281308227,0.167,0.067,1.16239796743187e-19
"COX7A2",5.82183384194708e-24,0.280844747348343,0.835,0.775,1.16727768531039e-19
"BAZ2B",6.0673549549724e-24,0.313543045430867,0.418,0.293,1.21650466847197e-19
"TUFM",7.10908552734888e-24,0.298676632387215,0.677,0.596,1.42537164823345e-19
"HCFC1R1",7.64097088817476e-24,0.313228826864898,0.4,0.283,1.53201466307904e-19
"LEPROT",8.05779770314051e-24,0.31207427380513,0.673,0.579,1.61558843947967e-19
"SLC31A2",8.81081419610706e-24,0.325188868975611,0.573,0.47,1.76656824631947e-19
"C1orf43",8.9497646400331e-24,0.269088970376932,0.642,0.546,1.79442781032664e-19
"MYO1F",1.29543007501787e-23,0.28714678531584,0.597,0.495,2.59733730041084e-19
"HACD4",1.54438723345518e-23,0.31678223268488,0.394,0.281,3.09649640307763e-19
"MBD2",1.70892881119206e-23,0.291827737216321,0.697,0.619,3.42640226644009e-19
"STT3B",1.8512573497051e-23,0.328532948022496,0.469,0.358,3.71177098615873e-19
"AGPAT2",1.92043100580477e-23,0.32102773922447,0.595,0.495,3.85046416663856e-19
"DAB2",2.17969474317215e-23,0.280510008951182,0.82,0.729,4.37028796006016e-19
"TMBIM4",2.24362589850537e-23,0.290570546500032,0.733,0.659,4.49846992650327e-19
"NLRC4",2.79412926929318e-23,0.288592357768019,0.292,0.179,5.60222918493284e-19
"MAPK1",2.85572682038119e-23,0.307185671703192,0.526,0.414,5.72573227486428e-19
"NOTCH1",2.95593666668504e-23,0.271907109728805,0.281,0.162,5.9266530167035e-19
"SELENON",3.46026601765706e-23,0.309349744374242,0.265,0.153,6.9378333654024e-19
"LPL",3.48397095142987e-23,0.702314273299577,0.396,0.298,6.98536175761689e-19
"SIGLEC1",4.73462379277707e-23,0.364162285113291,0.417,0.306,9.49292070451803e-19
"FPR3",4.90201715074513e-23,0.331858333403128,0.669,0.578,9.82854438724399e-19
"ATP5PB",5.04514594251752e-23,0.285964490090904,0.688,0.639,1.01155176147476e-18
"CAPZA1",5.93447622499199e-23,0.273270563245669,0.677,0.588,1.18986248311089e-18
"CNIH1",6.12226658475235e-23,0.288589501357435,0.414,0.3,1.22751445024285e-18
"C16orf54",6.25371472118468e-23,0.219633238378724,0.138,0.047,1.25386980159753e-18
"USP3",7.69263474539949e-23,0.291300134732911,0.426,0.307,1.5423732664526e-18
"BLOC1S1",8.01042479532537e-23,0.259739241781847,0.81,0.742,1.60609017146274e-18
"SORL1",8.84343034153103e-23,0.303650678122868,0.422,0.289,1.77310778347697e-18
"PDLIM7",9.77934903224455e-23,0.278514744432679,0.416,0.286,1.96075948096503e-18
"CCT8",1.07738482163735e-22,0.274514382935867,0.667,0.58,2.16015656738289e-18
"GTF2I",1.20763945453321e-22,0.284528274960323,0.6,0.514,2.42131710633908e-18
"C1QBP",1.4800007265619e-22,0.285072662428642,0.541,0.44,2.96740145675661e-18
"PDK4",3.00483955554667e-22,0.396373551662183,0.379,0.261,6.02470330887108e-18
"ATP6V0B",3.27820870413851e-22,0.202043557953824,0.939,0.896,6.57280845179771e-18
"KAT8",3.28380583875312e-22,0.293490171331536,0.34,0.225,6.5840307067e-18
"SKAP2",3.4570416328516e-22,0.310385114401536,0.597,0.509,6.93136847386745e-18
"AP2M1",3.72160125721133e-22,0.258824986174716,0.796,0.742,7.46181052070872e-18
"PPA2",3.80808725778504e-22,0.262425107378751,0.38,0.264,7.635214951859e-18
"GNB2",4.1023772202013e-22,0.288992519356598,0.754,0.69,8.22526632650361e-18
"TRABD",4.39694066774131e-22,0.225535730867352,0.422,0.293,8.81586603882133e-18
"RTN3",4.57154192538847e-22,0.295486654096205,0.67,0.595,9.16594156040389e-18
"YWHAZ",4.81313825346585e-22,0.227460992807479,0.804,0.77,9.65034219819903e-18
"ATP5PF",5.85865830112337e-22,0.249039367832763,0.807,0.763,1.17466098937524e-17
"RNF41",6.4680192619313e-22,0.252075155862955,0.25,0.137,1.29683786201723e-17
"ID3",9.2991924670857e-22,0.293055161676346,0.231,0.122,1.86448808965068e-17
"MEF2A",9.58793534490383e-22,0.294849328123085,0.457,0.341,1.92238103665322e-17
"SLC25A6",1.09349638354659e-21,0.21168744024499,0.856,0.815,2.19246024901091e-17
"DCAF7",1.19799607273887e-21,0.31200366196925,0.532,0.437,2.40198212584143e-17
"SLC39A10",1.27936493475915e-21,0.245075227753772,0.375,0.247,2.5651266941921e-17
"NDUFA4",1.34885847218976e-21,0.216510158487429,0.891,0.848,2.70446123674047e-17
"EMC10",1.50690116942866e-21,0.299165364759919,0.463,0.359,3.02133684470446e-17
"TAX1BP1",1.65240076465969e-21,0.260255452397159,0.76,0.695,3.31306353314268e-17
"TMEM170B",1.69516310685487e-21,0.23177201489266,0.206,0.102,3.39880202924402e-17
"ARF6",1.8027108745114e-21,0.293065837878485,0.623,0.534,3.61443530339535e-17
"LMO4",1.97443309391869e-21,0.256856245145296,0.497,0.377,3.95873835330697e-17
"CRLS1",2.11626308483504e-21,0.267885358019027,0.293,0.182,4.24310748509426e-17
"SMIM30",2.27971819424131e-21,0.285083675505356,0.387,0.275,4.57083497945382e-17
"PGAM1",2.38568809726294e-21,0.289262364398918,0.666,0.604,4.7833046350122e-17
"KLF9",2.78310898687088e-21,0.20999337254877,0.205,0.1,5.58013351867611e-17
"ABHD5",2.93599408397312e-21,0.360222566869587,0.444,0.332,5.8866681383661e-17
"ARL4A",3.46665802722058e-21,0.290717110343637,0.392,0.277,6.95064934457726e-17
"CLTA",3.81694678160679e-21,0.2024941673953,0.855,0.812,7.65297829712161e-17
"LRP1",3.84284899786428e-21,0.287552964263087,0.713,0.598,7.70491224071788e-17
"ABI3",3.86318724640861e-21,0.319567431096605,0.374,0.259,7.74569042904927e-17
"CHD9",4.63288917088302e-21,0.274819144067142,0.523,0.413,9.28894278762045e-17
"FRY",4.71762148816734e-21,0.234136117793091,0.2,0.1,9.45883108377553e-17
"NHSL2",6.3018029491523e-21,0.201981541606029,0.124,0.042,1.26351149130504e-16
"RNF13",8.27030639421139e-21,0.258362871740313,0.768,0.689,1.65819643203938e-16
"TMC6",8.7169710623733e-21,0.315571346271207,0.484,0.38,1.74775269800585e-16
"PTPMT1",9.91787611981772e-21,0.301207389391949,0.304,0.196,1.98853416202345e-16
"IFIT2",1.02701232061204e-20,0.334249325852474,0.351,0.239,2.05915970282714e-16
"MTDH",1.08733582031935e-20,0.221947330499733,0.877,0.835,2.18010831974029e-16
"BTF3L4",1.08940499382483e-20,0.246933355783345,0.528,0.426,2.18425701261878e-16
"PPP3CA",1.10228865500328e-20,0.203984826639164,0.284,0.165,2.21008875328157e-16
"TMEM167A",1.68851570780113e-20,0.280588837236575,0.57,0.48,3.38547399414126e-16
"SARAF",1.75208623761506e-20,0.213460105844634,0.85,0.809,3.51293290641819e-16
"MDM4",2.0226664344309e-20,0.242113839961455,0.367,0.247,4.05544620103395e-16
"COLGALT1",2.16492633987884e-20,0.286706762652631,0.551,0.465,4.34067731145707e-16
"NDUFS7",2.35457865332693e-20,0.272847475158559,0.664,0.59,4.72093019992049e-16
"COX6A1",2.42095401862815e-20,0.266234286979563,0.808,0.772,4.85401280734945e-16
"UFC1",2.87800010867222e-20,0.258501006299206,0.656,0.583,5.7703902178878e-16
"DPYD",3.26402201895343e-20,0.297961616094633,0.359,0.246,6.54436414800163e-16
"SHISA5",4.1695646244445e-20,0.294490194500233,0.398,0.289,8.35997707201123e-16
"SPNS1",4.58326362988495e-20,0.333153875083099,0.509,0.417,9.18944357791932e-16
"DNAJC7",4.60412158196611e-20,0.269547377288057,0.591,0.502,9.23126377184204e-16
"NCLN",4.89813832335392e-20,0.283132133227426,0.334,0.228,9.8207673383246e-16
"TNFSF12",5.37705975934088e-20,0.295481006459273,0.558,0.465,1.07810048174785e-15
"VCL",5.47254379508604e-20,0.232609436288043,0.19,0.094,1.09724503091475e-15
"NRP1",5.82801295661772e-20,0.310352362377723,0.429,0.318,1.16851659780185e-15
"HSD17B11",6.26835279164816e-20,0.339559470638823,0.481,0.389,1.25680473472546e-15
"MUC20-OT1",6.81643481836372e-20,0.274872550547437,0.479,0.373,1.36669518108193e-15
"HLA-C",7.16936559293294e-20,0.250521949855451,0.988,0.975,1.43745780138305e-15
"RSU1",7.27875475301813e-20,0.292204295660062,0.466,0.364,1.45939032798014e-15
"EMP3",1.00337559599851e-19,0.279108452897114,0.945,0.928,2.01176806997701e-15
"TXNDC17",1.11260562150056e-19,0.243709886497748,0.639,0.559,2.23077427110863e-15
"LAMTOR2",1.18824298209342e-19,0.26881495472465,0.698,0.629,2.3824271790973e-15
"PDCD6",1.52495254688238e-19,0.264340678154636,0.615,0.523,3.05752985649917e-15
"OXA1L",1.60780110881944e-19,0.281405128500069,0.415,0.315,3.22364122318298e-15
"TMEM243",1.6386241170146e-19,0.245112810268838,0.371,0.258,3.28544135461427e-15
"MDH2",1.79761662531855e-19,0.282917392512982,0.621,0.546,3.60422133376369e-15
"CBFB",1.8117413819956e-19,0.255781858233898,0.291,0.184,3.63254147090118e-15
"AZI2",1.87292661904578e-19,0.278691968395962,0.387,0.281,3.75521787118679e-15
"IDH1",2.12352411283316e-19,0.277756244393724,0.45,0.345,4.25766584623048e-15
"RNF166",2.18064697433216e-19,0.244325369685775,0.3,0.194,4.37219718353599e-15
"RANBP1",2.8006484639143e-19,0.240354928486665,0.529,0.435,5.61530017014817e-15
"CTDSP1",2.87960845010882e-19,0.249589708471001,0.332,0.22,5.77361494246819e-15
"TTL",3.02382743820868e-19,0.273823915631163,0.328,0.223,6.06277401360841e-15
"VPS37C",3.1039727820169e-19,0.215869723341146,0.263,0.158,6.22346542794388e-15
"MPHOSPH6",3.90042869805628e-19,0.253636604875908,0.282,0.179,7.82035953960285e-15
"CAPN2",4.17126179852956e-19,0.24837639830392,0.548,0.449,8.36337990605177e-15
"TMX4",4.25682090218326e-19,0.306668767790596,0.388,0.29,8.53492590887744e-15
"GAS2L1",4.34534425685867e-19,0.257616142932636,0.245,0.147,8.71241523500163e-15
"OAS2",4.41091897433806e-19,0.263525407044707,0.359,0.254,8.84389254354781e-15
"LCP1",4.67614624528754e-19,0.206351268905048,0.903,0.884,9.37567322180151e-15
"NEK6",4.9529487161574e-19,0.264733698097848,0.35,0.239,9.93066217589558e-15
"CKLF",4.99498489709932e-19,0.278346780508824,0.571,0.486,1.00149447186841e-14
"C20orf27",5.02998337875026e-19,0.294750566144336,0.437,0.343,1.00851166743943e-14
"PSMB3",5.57696066489768e-19,0.226685156123359,0.819,0.746,1.11818061331198e-14
"SPCS3",5.85624232279505e-19,0.244564596029136,0.658,0.574,1.17417658572041e-14
"ADAP1",7.09446841401679e-19,0.216957458712622,0.207,0.111,1.42244091701037e-14
"RCBTB2",7.23116600024415e-19,0.240391055821073,0.221,0.12,1.44984878304895e-14
"GRK2",8.68363189355874e-19,0.278271932919436,0.47,0.37,1.74106819465853e-14
"APOL6",9.27665782617572e-19,0.300893109794389,0.515,0.416,1.85996989414823e-14
"RSRP1",9.79464785862925e-19,0.207982981193852,0.594,0.497,1.96382689565516e-14
"SERBP1",1.12537257055481e-18,0.219518554472103,0.783,0.738,2.2563720039624e-14
"ATP5MC2",1.39755886793729e-18,0.206112084240385,0.892,0.862,2.80210553021426e-14
"HPCAL1",1.6789894475855e-18,0.301736290063324,0.434,0.338,3.36637384240892e-14
"CHCHD10",1.71982465773548e-18,0.268486294936563,0.734,0.673,3.44824843875964e-14
"SDHD",2.14586163902511e-18,0.280228527828299,0.524,0.432,4.30245258624534e-14
"KHDRBS1",2.15879352442994e-18,0.237854177990578,0.597,0.518,4.32838101648203e-14
"FLVCR2",2.31365976867937e-18,0.2584719624576,0.297,0.195,4.63888783620213e-14
"JOSD2",2.43638410119893e-18,0.260396002633888,0.449,0.348,4.88495012290385e-14
"IFI35",2.48076573410928e-18,0.278979922701675,0.466,0.367,4.9739352968891e-14
"N4BP1",2.83515833453076e-18,0.288567330600127,0.402,0.296,5.68449246073417e-14
"SELENOT",2.98035560199766e-18,0.261493795260787,0.633,0.565,5.97561298200531e-14
"CMAS",2.98152820415154e-18,0.235046118550512,0.3,0.196,5.97796404932385e-14
"GGCT",3.08404701937942e-18,0.206352095190874,0.312,0.21,6.18351427385574e-14
"ADK",4.69492797055692e-18,0.27422437738571,0.261,0.166,9.41333058096663e-14
"RNASE1",4.76481219674211e-18,0.377465170423446,0.419,0.286,9.55344845446793e-14
"GPRIN3",5.00756686010734e-18,0.272716774321505,0.537,0.443,1.00401715545152e-13
"HERC5",6.51852320689564e-18,0.306682063904733,0.253,0.156,1.30696390298258e-13
"MIIP",6.70121659114392e-18,0.268763655669243,0.373,0.272,1.34359392652436e-13
"GLIPR1",7.46146743021578e-18,0.236678148734673,0.649,0.572,1.49602421975826e-13
"PIM1",7.61214577947336e-18,0.28324744129961,0.389,0.279,1.52623522878441e-13
"MARVELD1",9.70403005211206e-18,0.266597312177464,0.318,0.222,1.94565802544847e-13
"UNC5B",1.07554434373494e-17,0.251526776495798,0.213,0.121,2.15646640918855e-13
"EIF3M",1.12103780099061e-17,0.235765259907257,0.612,0.54,2.24768079098617e-13
"PCMT1",1.14364161911288e-17,0.277785872764665,0.529,0.446,2.29300144632132e-13
"CALHM2",1.17128544096047e-17,0.203444327327436,0.257,0.156,2.34842730912574e-13
"MRPL4",1.18221403476445e-17,0.254504293804692,0.391,0.289,2.37033913970273e-13
"IFI44",1.24750306234461e-17,0.238379433461927,0.279,0.179,2.50124364000095e-13
"COX6B1",1.26105255319414e-17,0.226981981332171,0.872,0.845,2.52841036915424e-13
"GRB2",1.31429857653734e-17,0.247421540304006,0.864,0.803,2.63516864595738e-13
"FADS1",1.40911697227599e-17,0.239548927481763,0.199,0.106,2.82527952941336e-13
"PSMA4",1.56904071151035e-17,0.240411576135337,0.687,0.628,3.14592662657825e-13
"SAP30",1.96137934335419e-17,0.214229147991866,0.211,0.12,3.93256558342514e-13
"CBL",2.30601514747699e-17,0.263435936508018,0.397,0.298,4.62356037069136e-13
"FAM111A",2.49919108885364e-17,0.266065779304282,0.274,0.179,5.01087813315154e-13
"ARHGAP30",2.84217504813628e-17,0.259497122679338,0.538,0.45,5.69856097151325e-13
"DNMT1",3.14308582657446e-17,0.243030117943454,0.41,0.302,6.3018870822818e-13
"RAB11FIP1",3.14737409656956e-17,0.248062493129917,0.671,0.597,6.31048506362196e-13
"INHBA",3.49623286676902e-17,0.26888667537465,0.212,0.117,7.00994689787189e-13
"ARMT1",5.05765411983071e-17,0.209079365193479,0.247,0.15,1.01405965102606e-12
"IMPAD1",5.06664147908524e-17,0.246621021168604,0.319,0.22,1.01586161655659e-12
"GPATCH11",5.44393483753718e-17,0.300041970482331,0.271,0.18,1.0915089349262e-12
"TUBB6",5.63127158546771e-17,0.2552513776631,0.469,0.372,1.12906995288628e-12
"MRPL3",5.65343555458198e-17,0.2342547835964,0.37,0.269,1.13351382869369e-12
"BEX4",6.94610332431224e-17,0.284142875250456,0.42,0.33,1.3926937165246e-12
"C14orf119",8.39228519164056e-17,0.261347173677475,0.477,0.391,1.68265318092393e-12
"EZR",8.81346182477602e-17,0.271973780317307,0.606,0.522,1.76709909586759e-12
"AGTRAP",9.848739204355e-17,0.259424845447798,0.461,0.366,1.97467221047318e-12
"SAMD9L",1.08295380922166e-16,0.298033132136092,0.505,0.417,2.17132238748943e-12
"MAP2K2",1.17729506776197e-16,0.249789280053492,0.602,0.531,2.36047661086275e-12
"VASH1",1.24106264059517e-16,0.203210277448097,0.321,0.216,2.48833059439331e-12
"ANKRD28",1.25972287640781e-16,0.219647495238204,0.335,0.232,2.52574436719767e-12
"STMP1",1.40603467606882e-16,0.233588330494915,0.5,0.417,2.81909952551799e-12
"ALG3",1.78736192023675e-16,0.264527667784144,0.303,0.211,3.58366065007468e-12
"WDFY2",2.01354483925903e-16,0.2357409924688,0.35,0.25,4.03715740271435e-12
"NDUFB10",2.01544577174266e-16,0.249834915368869,0.731,0.672,4.04096877234403e-12
"FES",2.16940015107396e-16,0.223536884144438,0.303,0.207,4.34964730290328e-12
"HERC4",2.42672590415346e-16,0.235136900762044,0.308,0.208,4.8655854378277e-12
"HIGD2A",2.5650304049558e-16,0.211420458866568,0.732,0.685,5.14288596193638e-12
"SLFN5",2.64975656735406e-16,0.279195684779532,0.319,0.222,5.3127619175449e-12
"LGALS9",2.95434623363958e-16,0.254173541056204,0.683,0.614,5.92346419844735e-12
"RAB7A",3.38039725359462e-16,0.222230288525578,0.77,0.729,6.77769649345721e-12
"TMEM165",3.96129925208905e-16,0.255537356331911,0.573,0.509,7.94240500043854e-12
"USP25",4.63753157307118e-16,0.222131786404319,0.271,0.178,9.29825080400772e-12
"ADPGK",4.78171834278874e-16,0.251952692138822,0.563,0.492,9.58734527729143e-12
"RHOG",5.24911187024918e-16,0.217052809819347,0.675,0.617,1.05244692998496e-11
"RNF7",5.3664816301187e-16,0.253825980176345,0.635,0.565,1.0759795668388e-11
"RAB14",7.14828251478649e-16,0.239945788234871,0.593,0.531,1.43323064421469e-11
"TNFSF10",8.73840507468528e-16,0.28574955097015,0.31,0.216,1.7520502174744e-11
"ARHGDIA",9.31032818276394e-16,0.216926779100224,0.727,0.669,1.86672080064417e-11
"ATP5PO",1.11907698675795e-15,0.218523648071738,0.749,0.7,2.2437493584497e-11
"HEXB",1.1292921748763e-15,0.225866265129598,0.867,0.779,2.26423081062698e-11
"ADAM17",1.14407826942016e-15,0.280538709135035,0.463,0.38,2.29387693018743e-11
"SMIM15",1.26127535163396e-15,0.242928648139649,0.37,0.281,2.52885708002609e-11
"CXCL16",1.33125629509947e-15,0.267811451558284,0.777,0.736,2.66916887167444e-11
"ESYT1",1.37453002880524e-15,0.278324821422604,0.388,0.304,2.75593270775451e-11
"IFRD1",1.39200894227643e-15,0.202050564440254,0.221,0.13,2.79097792926424e-11
"FUCA2",1.40283163998695e-15,0.245957079646846,0.451,0.367,2.81267743817383e-11
"B3GNT5",1.41480449094789e-15,0.205638548509581,0.27,0.176,2.83668300435052e-11
"LPP",1.59054256059469e-15,0.261039459400316,0.518,0.441,3.18903783399236e-11
"HNRNPUL1",1.60617202674821e-15,0.251529947426785,0.406,0.312,3.22037491363015e-11
"GPSM3",1.79481583138588e-15,0.209891421721639,0.668,0.603,3.59860574192868e-11
"NARS",1.80173067183377e-15,0.231580484485733,0.506,0.426,3.61246999702671e-11
"SSB",1.83682716242854e-15,0.244670563732985,0.714,0.646,3.68283846066923e-11
"RPS6KA3",2.09307886724465e-15,0.211400821077194,0.447,0.346,4.19662312882552e-11
"WASF2",2.33707704634622e-15,0.224713439575876,0.735,0.67,4.68583947792417e-11
"NUP214",2.55338328906887e-15,0.282325871868103,0.501,0.419,5.11953349458308e-11
"PSMG2",2.65154236870911e-15,0.235336250887146,0.518,0.437,5.31634244926176e-11
"FLOT2",2.66757866898541e-15,0.204682704747295,0.281,0.187,5.34849523131575e-11
"MOSPD2",3.05706649583807e-15,0.212812681983641,0.33,0.24,6.12941832415534e-11
"NLRP1",3.30818438943407e-15,0.206098710603009,0.176,0.095,6.63290970081531e-11
"ADRM1",3.66337786937527e-15,0.264376998575651,0.585,0.52,7.34507262809742e-11
"PCBP1",3.80062974919067e-15,0.211016489158853,0.792,0.762,7.62026264712729e-11
"BAX",3.88574067399778e-15,0.271056933309977,0.696,0.636,7.79091005136556e-11
"UQCRFS1",4.1197722467858e-15,0.226169815002734,0.603,0.538,8.26014335480554e-11
"UQCRC1",4.15417582786164e-15,0.229956940437629,0.579,0.504,8.32912253486258e-11
"ATP5MD",5.11918472582432e-15,0.217944928796537,0.713,0.667,1.02639653752778e-10
"TMEM160",5.5702296671041e-15,0.230340784873272,0.612,0.531,1.11683104825437e-10
"TMCO1",5.58691377520888e-15,0.240119440774138,0.453,0.364,1.12017621192938e-10
"CD302",5.6811986728978e-15,0.262937336638204,0.373,0.282,1.13908033391601e-10
"PLSCR1",5.75684182432588e-15,0.202597134081588,0.62,0.537,1.15424678577734e-10
"PHB",7.18558847029054e-15,0.227809990492279,0.592,0.53,1.44071048829325e-10
"MRPS15",7.21189046590934e-15,0.287891802112941,0.511,0.436,1.44598403841482e-10
"UBE2W",7.35367806855701e-15,0.204231627603207,0.31,0.218,1.47441245274568e-10
"BTK",7.78975009232166e-15,0.261011417466315,0.41,0.323,1.56184489351049e-10
"CYCS",8.2992942509885e-15,0.221539785485733,0.645,0.575,1.66400849732319e-10
"SLC44A1",8.31752411847643e-15,0.234005127590292,0.276,0.182,1.66766358575453e-10
"GIMAP7",8.85769255667094e-15,0.206079747202874,0.167,0.089,1.77596735761252e-10
"WDR1",9.3011476439245e-15,0.231259290574585,0.624,0.571,1.86488010260686e-10
"MRPS34",9.35337605860049e-15,0.248560753350862,0.526,0.455,1.8753518997494e-10
"SCP2",1.15444596054392e-14,0.228140736358742,0.655,0.575,2.31466415089056e-10
"TM6SF1",1.21473463956123e-14,0.220632807259328,0.296,0.205,2.43554295232026e-10
