"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002757","GO:0002757","immune response-activating signal transduction","54/926","481/18866",1.23611444243709e-08,1.83298113035672e-06,1.54876774953171e-06,"CCR7/HLA-DPB1/HLA-DPA1/IGKC/HLA-DQA1/RPS3/ICAM3/CLEC10A/HLA-DQB1/MEF2C/HLA-DRA/NFATC2/ACTG1/RFTN1/HLA-DQB2/BCL2/NR4A3/RELB/HLA-DRB1/HLA-DQA2/DENND1B/NFKB1/CD226/PAK1/CYFIP2/MALT1/SLC39A10/NFKBID/FYN/INPP5D/CYLD/FOXP1/FCGR2B/ACTR3/PSMB9/CLEC4A/HLA-DRB5/PLCG2/PDE4B/RAB29/ELMO1/PTPN2/CSK/PRKCB/CARD9/PTPRC/WIPF1/BAIAP2/ACTB/ELF2/BRK1/RBCK1/PSME1/PLSCR1",54
"GO:0034341","GO:0034341","response to interferon-gamma","31/926","202/18866",1.61244697185506e-08,2.32461105109104e-06,1.96416786103747e-06,"CCL17/CCL22/HLA-DPB1/CLDN1/HLA-DPA1/HLA-DQA1/IRF4/HLA-DQB1/RPL13A/HLA-DRA/GSN/ACTG1/HLA-DQB2/HLA-DRB1/CIITA/HLA-DQA2/IFITM2/ACTR3/SOCS1/CD40/HLA-DRB5/NUB1/IRF8/JAK1/GAPDH/SOCS3/PTPN2/IRF7/TRIM22/IFNGR1/IFITM3",31
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","38/926","286/18866",2.33729769300991e-08,3.27853379100579e-06,2.7701798546456e-06,"S100B/CCR7/CD74/RPS27A/UBA52/TRAF1/EEF1D/TIFAB/REL/BIRC3/MAP3K14/RELB/HLA-DRB1/UBC/TNF/CFLAR/RHOC/MALT1/NFKBID/TRIM13/FYN/CD40/CPNE1/PPM1N/BCL3/PRKCB/CARD9/UBE2I/IL1B/TRADD/TERF2IP/TNIP1/TANK/TRIM22/RBCK1/GSTP1/TMED4/NFKBIA",38
"GO:0030217","GO:0030217","T cell differentiation","35/926","253/18866",2.99329576033878e-08,4.08821184109428e-06,3.45431305749899e-06,"CCR6/CCR7/FUT7/CD74/IRF4/CD80/FGL2/GPR183/NFATC2/BCL2/ADAM8/RELB/RUNX3/ZFP36L1/MALT1/NFKBID/SEMA4A/HLX/CDK6/CYLD/FOXP1/IL18/LMBR1L/SOCS1/BCL6/VSIR/HLA-DOA/CD86/PTPN2/BCL3/PTPRC/IL1B/IL15/CD83/IL7R",35
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","21/926","105/18866",3.25863296484299e-08,4.33648848398336e-06,3.66409309893006e-06,"CD74/CD80/GAS6/ADAM8/AXL/RUNX3/MALT1/NFKBID/HLX/INPP5D/CYLD/IL18/SOCS1/BCL6/VSIR/CD86/PTPRC/IL1B/IL15/CD83/IL7R",21
"GO:0051701","GO:0051701","interaction with host","31/926","212/18866",5.08320421643652e-08,6.51300768893645e-06,5.50313153475494e-06,"CLDN1/SERPINB9/CD74/RPSA/CD80/GAS6/GSN/BCL2L11/HLA-DRB1/AXL/UVRAG/TRIM13/EIF2AK4/IFITM2/SLC1A5/SNX3/GAPDH/CD86/PHB2/HSPA1B/DDX39B/CLEC5A/CTNND1/TNIP1/GRK2/TRIM22/CXCR4/SIVA1/SELPLG/THOC7/IFITM3",31
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","33/926","235/18866",5.14515058278217e-08,6.51300768893645e-06,5.50313153475494e-06,"CCR7/HLA-DPB1/FUT7/HLA-DPA1/ITGA4/CD74/RPS3/CD80/CORO1A/CLECL1/NR4A3/ADAM8/RUNX3/TNF/HLA-DMB/PAK1/MALT1/NFKBID/FYN/HLX/CYLD/IL18/SOCS1/BCL6/NFAT5/VSIR/CD86/CSK/PTPRC/IL1B/IL15/CD83/IL7R",33
"GO:0002183","GO:0002183","cytoplasmic translational initiation","12/926","35/18866",5.33288307094857e-08,6.58991979481502e-06,5.56811801342651e-06,"RPL13A/EIF3L/EIF3E/EIF3G/EIF3D/EIF3F/EIF3H/EIF3M/EIF2S2/EIF4B/EIF4A2/EIF2S3",12
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","28/926","181/18866",6.6549658908622e-08,8.03238906362205e-06,6.78692482284747e-06,"CD74/IRF4/CD80/FGL2/GAS6/NFATC2/ADAM8/AXL/RUNX3/ZFP36L1/MALT1/NFKBID/HLX/INPP5D/CYLD/IL18/SOCS1/BCL6/VSIR/HLA-DOA/CD86/PTPN2/PTPRC/IL1B/IL15/CD83/ID2/IL7R",28
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","49/926","439/18866",7.06494764786049e-08,8.18236630458631e-06,6.91364730248587e-06,"ADAM19/CCR7/IDO1/HLA-DPB1/FUT7/HLA-DPA1/ITGA4/CD74/RPS3/CD80/CORO1A/FGL2/AFDN/SERPINF2/SPINT2/CLECL1/NR4A3/ADAM8/HLA-DRB1/RUNX3/TNF/HLA-DMB/PAK1/MALT1/AKNA/NFKBID/FYN/HLX/CYLD/FCGR2B/IL18/SOCS1/BCL6/NFAT5/JAK1/VSIR/CD86/MAD2L2/PTPN2/CSK/RIPOR2/PTPRC/IL1B/TNFAIP8L2/IL15/CD83/FLOT1/IL7R/MBP",49
"GO:0060333","GO:0060333","interferon-gamma-mediated signaling pathway","19/926","91/18866",7.09453725831183e-08,8.18236630458631e-06,6.91364730248587e-06,"HLA-DPB1/HLA-DPA1/HLA-DQA1/IRF4/HLA-DQB1/HLA-DRA/HLA-DQB2/HLA-DRB1/CIITA/HLA-DQA2/SOCS1/HLA-DRB5/IRF8/JAK1/SOCS3/PTPN2/IRF7/TRIM22/IFNGR1",19
"GO:0050852","GO:0050852","T cell receptor signaling pathway","30/926","206/18866",9.13543424773787e-08,1.0115606200232e-05,8.54712816756239e-06,"CCR7/HLA-DPB1/HLA-DPA1/HLA-DQA1/RPS3/HLA-DQB1/HLA-DRA/RFTN1/HLA-DQB2/HLA-DRB1/HLA-DQA2/DENND1B/NFKB1/CD226/PAK1/MALT1/NFKBID/FYN/INPP5D/CYLD/PSMB9/HLA-DRB5/PLCG2/PDE4B/RAB29/PTPN2/CSK/PTPRC/RBCK1/PSME1",30
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","43/926","364/18866",9.1605682352775e-08,1.0115606200232e-05,8.54712816756239e-06,"CCR7/IDO1/HLA-DPB1/FUT7/HLA-DPA1/ITGA4/CD74/RPS3/CD80/CORO1A/FGL2/CLECL1/NR4A3/ADAM8/HLA-DRB1/RUNX3/TNF/HLA-DMB/PAK1/MALT1/NFKBID/FYN/HLX/CYLD/FCGR2B/IL18/SOCS1/BCL6/NFAT5/VSIR/CD86/PTPN2/CSK/RIPOR2/PTPRC/IL1B/TNFAIP8L2/TNIP1/IL15/CD83/IL7R/SELPLG/SEMA4D",43
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","17/926","75/18866",9.70027614244856e-08,1.04884235790225e-05,8.86213824768437e-06,"RPS14/RPS19/RPS24/RPS6/RPS27/RPS7/RPS15/RPS8/RPS16/RPSA/RPS5/RPS21/NPM1/RPS28/RPL38/RPS10/UTP6",17
"GO:0030099","GO:0030099","myeloid cell differentiation","48/926","431/18866",1.02902896071578e-07,1.08993067471732e-05,9.20931181598695e-06,"CCR7/GPR171/RPS14/RPS19/CD74/IRF4/MEF2C/ZBTB46/GPR183/CBFA2T3/GPR68/LRRK1/NR4A3/RELB/HLA-DRB1/RASSF2/BATF3/JUNB/ZFP36L1/TNF/GNAS/INPP5D/CDK6/FOXP1/PRMT1/BCL6/IRF8/PTPN2/HCLS1/SBNO2/IRF7/TRIB1/PRKCB/RB1/HSPA1B/KMT2E/ZFP36/TMEM14C/CLEC5A/IKZF1/KMT2A/IL15/ID2/PRKX/GPR137B/IFI16/ARID4A/NFKBIA",48
"GO:0019058","GO:0019058","viral life cycle","41/926","341/18866",1.12396737410725e-07,1.16667813432332e-05,9.85778543269639e-06,"LAMP3/CLDN1/CD74/RPS27A/RPSA/CD80/UBA52/GAS6/GSN/ISG20/BCL2/HLA-DRB1/AXL/PABPC1/UVRAG/UBC/TNF/DDX5/TRIM13/EIF2AK4/IFITM2/SLC1A5/SNX3/RAB29/CD86/HSPA1B/CLEC5A/DEK/TNIP1/GRK2/SPCS1/DDX6/TRIM22/CHMP4A/CXCR4/SIVA1/SELPLG/MX1/IFITM3/IFI16/PLSCR1",41
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","40/926","329/18866",1.18753403901484e-07,1.20849052205628e-05,1.02110770000739e-05,"CCR7/IDO1/HLA-DPB1/FUT7/HLA-DPA1/ITGA4/CD74/RPS3/CD80/CORO1A/FGL2/CLECL1/NR4A3/ADAM8/HLA-DRB1/RUNX3/TNF/HLA-DMB/PAK1/MALT1/NFKBID/FYN/HLX/CYLD/FCGR2B/IL18/SOCS1/BCL6/NFAT5/VSIR/CD86/PTPN2/CSK/RIPOR2/PTPRC/IL1B/TNFAIP8L2/IL15/CD83/IL7R",40
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","30/926","210/18866",1.40925168816009e-07,1.40654158875978e-05,1.18844990544027e-05,"CCR7/CD74/IRF4/MEF2C/ZBTB46/GPR183/CBFA2T3/GPR68/LRRK1/RELB/HLA-DRB1/RASSF2/BATF3/JUNB/ZFP36L1/TNF/GNAS/INPP5D/CDK6/FOXP1/PTPN2/HCLS1/SBNO2/IRF7/TRIB1/RB1/IL15/ID2/GPR137B/IFI16",30
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","18/926","86/18866",1.50184659423521e-07,1.47067619322278e-05,1.24264010160554e-05,"CCR7/IDO1/CD74/MEF2C/GAS6/NR4A3/ADAM8/AXL/SLC7A11/SLC39A10/NFKBID/FOXP1/BCL6/HCLS1/IRF7/PTEN/IL7R/TSC22D3",18
"GO:0046651","GO:0046651","lymphocyte proliferation","36/926","283/18866",1.65194540396126e-07,1.5877030826961e-05,1.34152135534164e-05,"FLT3/IDO1/HLA-DPB1/HLA-DPA1/CD74/RPS3/CD80/CORO1A/MEF2C/GPR183/NFATC2/CLECL1/BCL2/HLA-DRB1/GAPT/HLA-DMB/MALT1/CDKN1A/SLC39A10/FYN/PIK3CG/INPP5D/LST1/FCGR2B/IL18/LMBR1L/IMPDH2/BCL6/CD40/VSIR/CD86/PTPRC/IL1B/IL15/CCND3/IL7R",36
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","17/926","78/18866",1.78466533388104e-07,1.68407510597138e-05,1.42295038869826e-05,"FUT7/IRF4/CD80/GPR183/RELB/RUNX3/MALT1/NFKBID/SEMA4A/HLX/FOXP1/IL18/SOCS1/BCL6/CD86/BCL3/CD83",17
"GO:0002819","GO:0002819","regulation of adaptive immune response","26/926","168/18866",1.93043622160749e-07,1.78910071252552e-05,1.5116912216573e-05,"CD1A/CD1C/CD1E/FUT7/CD1B/CD80/MEF2C/IL1R1/CD48/TNF/CD226/MALT1/NFKBID/SAMSN1/EIF2AK4/HLX/FCGR2B/IL18/BCL6/CD40/TRPM4/MAD2L2/IRF7/PTPRC/IL1B/IL7R",26
"GO:0032943","GO:0032943","mononuclear cell proliferation","36/926","286/18866",2.15073872066345e-07,1.95830420355146e-05,1.65465881999704e-05,"FLT3/IDO1/HLA-DPB1/HLA-DPA1/CD74/RPS3/CD80/CORO1A/MEF2C/GPR183/NFATC2/CLECL1/BCL2/HLA-DRB1/GAPT/HLA-DMB/MALT1/CDKN1A/SLC39A10/FYN/PIK3CG/INPP5D/LST1/FCGR2B/IL18/LMBR1L/IMPDH2/BCL6/CD40/VSIR/CD86/PTPRC/IL1B/IL15/CCND3/IL7R",36
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","39/926","325/18866",2.40705142153599e-07,2.15389601340893e-05,1.81992308931378e-05,"CCR7/HLA-DPB1/HLA-DPA1/IGKC/HLA-DQA1/RPS3/HLA-DQB1/MEF2C/HLA-DRA/NFATC2/RFTN1/HLA-DQB2/BCL2/HLA-DRB1/HLA-DQA2/DENND1B/NFKB1/CD226/PAK1/MALT1/SLC39A10/NFKBID/FYN/INPP5D/CYLD/FOXP1/FCGR2B/PSMB9/HLA-DRB5/PLCG2/PDE4B/RAB29/PTPN2/CSK/PRKCB/PTPRC/ELF2/RBCK1/PSME1",39
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","32/926","239/18866",2.49015580449279e-07,2.19049298734196e-05,1.85084550963728e-05,"CST7/LAMP3/SERPINB9/RACK1/RPS3/GAS6/GSN/TNFAIP8/BCL2L11/PMAIP1/ARL6IP5/BIRC3/TNF/CFLAR/HERPUD1/CYFIP2/MALT1/FYN/CDKN2D/PSMB9/FAM162A/RPS6KA3/ANP32B/SIAH2/CARD9/HIP1/TRADD/CTSH/PARK7/MICAL1/PDCD6/IFI16",32
"GO:0070661","GO:0070661","leukocyte proliferation","38/926","313/18866",2.54457586808171e-07,2.20105812589068e-05,1.85977246779446e-05,"FLT3/IDO1/HLA-DPB1/HLA-DPA1/CD74/RPS3/CD80/CORO1A/MEF2C/GPR183/NFATC2/CLECL1/BCL2/HLA-DRB1/GAPT/HLA-DMB/MALT1/CDKN1A/SLC39A10/FYN/PIK3CG/INPP5D/LST1/FCGR2B/IL18/LMBR1L/IMPDH2/BCL6/CD40/VSIR/CD86/PTPRC/IL1B/HHEX/IL15/CCND3/IL7R/GSTP1",38
"GO:0071887","GO:0071887","leukocyte apoptotic process","20/926","108/18866",2.60414934275263e-07,2.21566148998134e-05,1.872111503349e-05,"CCR7/IDO1/CD74/MEF2C/GAS6/BCL2L11/NR4A3/ADAM8/AXL/SLC7A11/SLC39A10/NFKBID/FOXP1/LMBR1L/BCL6/HCLS1/IRF7/PTEN/IL7R/TSC22D3",20
"GO:0071346","GO:0071346","cellular response to interferon-gamma","27/926","182/18866",2.72348933678179e-07,2.25772417134878e-05,1.90765214437461e-05,"CCL17/CCL22/HLA-DPB1/CLDN1/HLA-DPA1/HLA-DQA1/IRF4/HLA-DQB1/RPL13A/HLA-DRA/GSN/ACTG1/HLA-DQB2/HLA-DRB1/CIITA/HLA-DQA2/ACTR3/SOCS1/HLA-DRB5/IRF8/JAK1/GAPDH/SOCS3/PTPN2/IRF7/TRIM22/IFNGR1",27
"GO:0000028","GO:0000028","ribosomal small subunit assembly","9/926","21/18866",2.74059003458523e-07,2.25772417134878e-05,1.90765214437461e-05,"RPS14/RPS19/RPS27/RPS15/RPSA/RPS5/RPS28/RPL38/RPS10",9
"GO:0001732","GO:0001732","formation of cytoplasmic translation initiation complex","8/926","16/18866",2.95873910590762e-07,2.39935249369696e-05,2.02732024921236e-05,"EIF3L/EIF3E/EIF3G/EIF3D/EIF3F/EIF3H/EIF3M/EIF2S2",8
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","27/926","185/18866",3.80900594903841e-07,3.04134475007836e-05,2.56976822408e-05,"CD1A/CD207/CD1C/CD1E/HLA-DOB/HLA-DPB1/HLA-DPA1/CD74/HLA-DQA1/CD1B/HLA-DQB1/HLA-DRA/HLA-DQB2/HLA-DRB1/HLA-DQA2/HLA-DMB/AP1S2/KIF2A/TAP1/HLA-DMA/FCGR2B/PSMB9/CLEC4A/HLA-DRB5/HLA-DOA/TAP2/PSME1",27
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","41/926","357/18866",3.89484227357152e-07,3.06276233330852e-05,2.5878648981976e-05,"CCR7/HLA-DPB1/HLA-DPA1/IGKC/CD74/RPS3/CD80/CORO1A/MEF2C/GAS6/GPR183/NFATC2/CLECL1/BCL2/ADAM8/AXL/RUNX3/SH3KBP1/HLA-DMB/PAK1/MALT1/CDKN1A/SLC39A10/NFKBID/FYN/HLX/INPP5D/CYLD/IL18/SOCS1/BCL6/CD40/VSIR/CD86/MAD2L2/CSK/PTPRC/IL1B/IL15/CD83/IL7R",41
"GO:0050863","GO:0050863","regulation of T cell activation","39/926","332/18866",4.18660271728038e-07,3.24305494069928e-05,2.7402021869898e-05,"CCR7/IDO1/HLA-DPB1/HLA-DPA1/CD74/IRF4/RPS3/CD80/CORO1A/FGL2/GSN/NFATC2/CLECL1/ADAM8/HLA-DRB1/RUNX3/HLA-DMB/PAK1/MALT1/NFKBID/FYN/HLX/CYLD/FCGR2B/IL18/SOCS1/BCL6/VSIR/HLA-DOA/CD86/PTPN2/CSK/RIPOR2/PTPRC/IL1B/TNFAIP8L2/IL15/CD83/IL7R",39
"GO:0045655","GO:0045655","regulation of monocyte differentiation","9/926","22/18866",4.43599101864002e-07,3.38570490981496e-05,2.86073352688148e-05,"CD74/ZBTB46/GPR68/HLA-DRB1/ZFP36L1/INPP5D/CDK6/FOXP1/IRF7",9
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","27/926","187/18866",4.74176047263747e-07,3.56662852941862e-05,3.01360398611865e-05,"CCR6/CD1C/CD74/IRF4/CD80/CORO1A/FGL2/GPR183/RELB/GAPT/DOCK10/HLA-DMB/MALT1/NFKBID/EIF2AK4/SEMA4A/HLX/FOXP1/FCGR2B/IL18/BCL6/CD40/PLCG2/CD86/MAD2L2/BCL3/PTPRC",27
"GO:0016072","GO:0016072","rRNA metabolic process","31/926","238/18866",7.03904512711123e-07,5.21894917281532e-05,4.40972360895419e-05,"RPS14/RPS19/RPS2/RPS24/RPL7A/RPS6/RPL5/RPS27/RPL35A/RPL11/RPS7/RPL26/RPL14/RPS9/RPS15/RPS8/RPS16/RPL10A/RPS21/RPL35/RPL27/RPL7/ISG20/NOP53/RPS28/TRIR/DDX17/BUD23/FBL/NSA2/UTP6",31
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","44/926","406/18866",7.44347200982777e-07,5.44107320155016e-05,4.59740613683358e-05,"CCR7/HLA-DPB1/HLA-DPA1/IGKC/CD74/RPS3/CD80/CORO1A/MEF2C/GAS6/GPR183/NFATC2/CLECL1/BCL2/NR4A3/ADAM8/AXL/RUNX3/SH3KBP1/HLA-DMB/CD226/PAK1/MALT1/CDKN1A/SLC39A10/NFKBID/FYN/HLX/INPP5D/CYLD/IL18/SOCS1/BCL6/CD40/LRRK2/VSIR/CD86/MAD2L2/CSK/PTPRC/IL1B/IL15/CD83/IL7R",44
"GO:0006364","GO:0006364","rRNA processing","30/926","227/18866",7.77301564625413e-07,5.60304877834152e-05,4.73426654711911e-05,"RPS14/RPS19/RPS2/RPS24/RPL7A/RPS6/RPL5/RPS27/RPL35A/RPL11/RPS7/RPL26/RPL14/RPS9/RPS15/RPS8/RPS16/RPL10A/RPS21/RPL35/RPL27/RPL7/ISG20/NOP53/RPS28/DDX17/BUD23/FBL/NSA2/UTP6",30
"GO:0050867","GO:0050867","positive regulation of cell activation","45/926","421/18866",8.18981909788525e-07,5.82262481068828e-05,4.91979615887382e-05,"CCR7/HLA-DPB1/HLA-DPA1/IGKC/CD74/RPS3/CD80/CORO1A/MEF2C/GAS6/GPR183/NFATC2/CLECL1/BCL2/NR4A3/ADAM8/AXL/RUNX3/SH3KBP1/HLA-DMB/CD226/PAK1/MALT1/CDKN1A/SLC39A10/NFKBID/FYN/HLX/INPP5D/CYLD/IL18/SOCS1/BCL6/CD40/LRRK2/VSIR/CD86/MAD2L2/CSK/PTPRC/IL1B/IL15/CD83/PLEK/IL7R",45
"GO:0002683","GO:0002683","negative regulation of immune system process","48/926","463/18866",8.6025727630977e-07,6.0334260324969e-05,5.09791154069204e-05,"CST7/GPR171/HLA-DOB/IDO1/SERPINB9/RPS19/CD74/CD80/FGL2/MMP12/CD200R1/ZBTB46/GPR68/BANK1/HLA-DRB1/AXL/RUNX3/ZFP36L1/TNF/NFKBID/RNF125/SAMSN1/HLX/INPP5D/LST1/CDK6/PRMT1/FCGR2B/SOCS1/BCL6/VSIR/HLA-DOA/CD86/PTPN2/SEC14L1/RIPOR2/TRIB1/PTPRC/ZFP36/TNFAIP8L2/N4BP2L2/ID2/IL7R/TMEM176A/TSC22D3/GPR137B/IFI16/NFKBIA",48
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","24/926","159/18866",9.00367349322493e-07,6.23054205731165e-05,5.26446368740703e-05,"RPS27A/RPS3/UBA52/TRAF1/NPM1/MAP3K13/ADAM8/UBC/NFKB2/TNF/NFKB1/CFLAR/MALT1/TRIM13/IL18/CD40/PRKCB/HSPA1B/IL1B/TRADD/TERF2IP/FLOT1/TRIM22/RBCK1",24
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","18/926","97/18866",9.92939300203229e-07,6.78073022112468e-05,5.72934227790395e-05,"FUT7/IRF4/CD80/GPR183/RELB/RUNX3/MALT1/NFKBID/SEMA4A/HLX/FOXP1/IL18/SOCS1/BCL6/VSIR/CD86/BCL3/CD83",18
"GO:0045580","GO:0045580","regulation of T cell differentiation","23/926","150/18866",1.14318772422471e-06,7.70538219315098e-05,6.51062209038981e-05,"CD74/IRF4/CD80/FGL2/NFATC2/ADAM8/RUNX3/MALT1/NFKBID/HLX/CYLD/IL18/SOCS1/BCL6/VSIR/HLA-DOA/CD86/PTPN2/PTPRC/IL1B/IL15/CD83/IL7R",23
"GO:0030224","GO:0030224","monocyte differentiation","11/926","38/18866",1.33202091869972e-06,8.75087160512856e-05,7.39400286116328e-05,"CD74/MEF2C/ZBTB46/GPR68/HLA-DRB1/ZFP36L1/INPP5D/CDK6/FOXP1/IRF7/IFI16",11
"GO:1903131","GO:1903131","mononuclear cell differentiation","11/926","38/18866",1.33202091869972e-06,8.75087160512856e-05,7.39400286116328e-05,"CD74/MEF2C/ZBTB46/GPR68/HLA-DRB1/ZFP36L1/INPP5D/CDK6/FOXP1/IRF7/IFI16",11
"GO:0002286","GO:0002286","T cell activation involved in immune response","19/926","109/18866",1.35379560179996e-06,8.78274896667723e-05,7.42093746986662e-05,"CD1C/CD74/IRF4/CD80/FGL2/GPR183/RELB/HLA-DMB/MALT1/NFKBID/EIF2AK4/SEMA4A/HLX/FOXP1/FCGR2B/IL18/BCL6/CD86/BCL3",19
"GO:0051348","GO:0051348","negative regulation of transferase activity","35/926","296/18866",1.39757587875685e-06,8.95483803796056e-05,7.56634322404294e-05,"PKIB/DUSP4/RPL5/RPL11/RPS7/RACK1/NPM1/DUSP5/CDKN1A/RPL23/RGS14/PRKAR2B/CDKN2D/SOCS1/SLC8A1/TAOK3/RUBCN/SOCS3/MAD2L2/PTPN2/CSK/TRIB1/RB1/PTPRC/ZFP36/IL1B/PTPN1/RTRAF/TAF7/AIDA/HHEX/PARK7/EIF4A2/PTEN/GSTP1",35
"GO:0009615","GO:0009615","response to virus","39/926","349/18866",1.48258836243237e-06,9.38369951344391e-05,7.9287074684124e-05,"CD207/CCL22/RPS15A/FGL2/TPT1/MMP12/PMAIP1/ISG20/BIRC3/NOP53/MAP3K14/BCL2/BATF3/TNF/RNF125/EIF2AK4/IFITM2/PQBP1/CDK6/IVNS1ABP/CD40/DDX17/SEC14L1/IRF7/BCL3/CARD9/PTPRC/PHB2/POU2F2/IL1B/RNASE6/IL15/TRIM22/CXCR4/IFNGR1/MX1/IFITM3/IFI16/PLSCR1",39
"GO:0006470","GO:0006470","protein dephosphorylation","37/926","323/18866",1.51954619769726e-06,9.50174068198647e-05,8.0284457319046e-05,"PPP1R14A/PPP1R16B/DUSP4/PPP2R2B/PPM1J/DAPP1/PTPN7/PALD1/LRRK1/PPP1R16A/BCL2/DUSP5/TNF/PTPRE/SLC39A10/SET/PPP1R2/LRRK2/PPM1N/PTPN2/PTPRC/PPM1K/PTP4A2/HACD2/SBF1/PTPN1/PPM1M/PPM1G/PPP1R14B/CAMTA1/BOD1L1/PTEN/ANKLE2/ENSA/ILKAP/ARPP19/PPP1R12A",37
"GO:0008380","GO:0008380","RNA splicing","49/926","487/18866",1.57593575717537e-06,9.73498289821508e-05,8.22552251373371e-05,"RPS13/CIRBP/PABPC1/RPS26/DDX5/U2AF1L4/PSIP1/PNN/PQBP1/HNRNPA1/CELF2/IVNS1ABP/GRSF1/DDX17/SCNM1/CLASRP/CLNS1A/CLK1/PRMT7/SNRPN/SF1/DDX39B/HNRNPH1/HNRNPA0/SRSF3/RTRAF/RBM39/SYF2/PRPF38B/LUC7L3/SRSF9/RBMX/SRSF5/RBM6/LSM4/WDR33/SRSF7/TAF15/IK/LSM2/LSM8/TSEN34/THOC7/SNRPF/SRSF8/HNRNPD/RALY/LSM5/HNRNPF",49
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","9/926","25/18866",1.59436136097935e-06,9.73498289821508e-05,8.22552251373371e-05,"CCR7/RPS3/CD226/SLC39A10/CYLD/FOXP1/RAB29/PRKCB/PTPRC",9
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","17/926","92/18866",2.09996157040644e-06,0.000126730238958249,0.000107080047763932,"CD74/CD80/ADAM8/RUNX3/MALT1/NFKBID/HLX/CYLD/IL18/SOCS1/BCL6/VSIR/CD86/PTPRC/IL1B/CD83/IL7R",17
"GO:0042113","GO:0042113","B cell activation","37/926","328/18866",2.19339403149404e-06,0.000129639602862312,0.000109538299467476,"CCR6/FLT3/IGKC/ITGA4/CD74/MEF2C/GPR183/NFATC2/HDAC9/BANK1/BCL2/GAPT/SH3KBP1/ZFP36L1/DOCK10/MALT1/CDKN1A/SLC39A10/SAMSN1/INPP5D/CYLD/FCGR2B/BCL6/CD40/PLCG2/CD86/MAD2L2/PTPN2/KLF6/BCL3/PRKCB/PTPRC/PHB2/POU2F2/HHEX/ID2/IL7R",37
"GO:0050870","GO:0050870","positive regulation of T cell activation","28/926","214/18866",2.19812814101801e-06,0.000129639602862312,0.000109538299467476,"CCR7/HLA-DPB1/HLA-DPA1/CD74/RPS3/CD80/CORO1A/CLECL1/ADAM8/RUNX3/HLA-DMB/PAK1/MALT1/NFKBID/FYN/HLX/CYLD/IL18/SOCS1/BCL6/VSIR/CD86/CSK/PTPRC/IL1B/IL15/CD83/IL7R",28
"GO:0046718","GO:0046718","viral entry into host cell","21/926","134/18866",2.31049178883678e-06,0.000134505449351914,0.000113649670824475,"CLDN1/CD74/RPSA/CD80/GAS6/GSN/HLA-DRB1/AXL/UVRAG/IFITM2/SLC1A5/SNX3/CD86/HSPA1B/CLEC5A/GRK2/TRIM22/CXCR4/SIVA1/SELPLG/IFITM3",21
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","9/926","26/18866",2.33246443962856e-06,0.000134505449351914,0.000113649670824475,"IRF4/RPS3/CD80/MALT1/PDE4B/CD86/PTPRC/IL1B/CD83",9
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","31/926","252/18866",2.41544426522828e-06,0.000137759953148734,0.000116399546662129,"S100B/CCR7/CD74/TRAF1/EEF1D/REL/BIRC3/MAP3K14/HLA-DRB1/TNF/CFLAR/RHOC/MALT1/NFKBID/TRIM13/FYN/CD40/CPNE1/PPM1N/PRKCB/CARD9/UBE2I/IL1B/TRADD/TERF2IP/TNIP1/TANK/TRIM22/RBCK1/GSTP1/TMED4",31
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","40/926","370/18866",2.50885522417776e-06,0.000141532158842202,0.000119586851989983,"CD1A/CCR6/CD1C/CD1E/FUT7/IGKC/CD74/IRF4/CD1B/HLA-DQB1/CD80/FGL2/MEF2C/RFTN1/RELB/HLA-DRB1/GAPT/NFKB2/IL1R1/DENND1B/TNF/CD226/MALT1/NFKBID/SEMA4A/HLX/INPP5D/FCGR2B/IL18/BCL6/CD40/TRPM4/MAD2L2/IRF7/BCL3/PTPRC/POU2F2/IL1B/CTSH/IL7R",40
